Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1987-04-01-00-00-00,3.43,3.49,3.43,3.47,5797200,0.0,0.0
1987-04-02-00-00-00,3.48,3.49,3.45,3.46,5928000,0.0,0.0
1987-04-03-00-00-00,3.48,3.65,3.48,3.62,6992400,0.0,0.0
1987-04-06-00-00-00,3.62,3.65,3.6,3.65,3718800,0.0,0.0
1987-04-07-00-00-00,3.65,3.69,3.52,3.55,4071600,0.0,0.0
1987-04-08-00-00-00,3.56,3.59,3.53,3.56,6745200,0.0,0.0
1987-04-09-00-00-00,3.55,3.56,3.48,3.51,5079600,0.0,0.0
1987-04-10-00-00-00,3.47,3.49,3.43,3.46,10450800,0.0,0.0
1987-04-13-00-00-00,3.43,3.47,3.32,3.35,7180800,0.0,0.0
1987-04-14-00-00-00,3.29,3.33,3.26,3.3,11541600,0.0,0.0
1987-04-15-00-00-00,3.34,3.36,3.31,3.35,7695600,0.0,0.0
1987-04-16-00-00-00,3.41,3.41,3.38,3.4,4015200,0.0,0.0
1987-04-20-00-00-00,3.42,3.42,3.36,3.37,3080400,0.0,0.0
1987-04-21-00-00-00,3.35,3.48,3.3,3.46,7136400,0.0,0.0
1987-04-22-00-00-00,3.51,3.57,3.44,3.46,11689200,0.0,0.0
1987-04-23-00-00-00,3.5,3.54,3.44,3.49,8914800,0.0,0.0
1987-04-24-00-00-00,3.44,3.48,3.37,3.38,6772800,0.0,0.0
1987-04-27-00-00-00,3.29,3.37,3.29,3.34,7785600,0.0,0.0
1987-04-28-00-00-00,3.35,3.44,3.35,3.38,3885600,0.0,0.0
1987-04-29-00-00-00,3.41,3.52,3.4,3.46,8240400,0.0,0.0
1987-04-30-00-00-00,3.44,3.58,3.44,3.52,6416400,0.0,0.0
