Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-07-01-00-00-00,4.02,4.05,3.97,4.01,1754800,0,0.0
2004-07-02-00-00-00,4.03,4.24,4.01,4.24,993200,0,0.0
2004-07-06-00-00-00,4.23,4.25,4.12,4.25,1216800,0,0.0
2004-07-07-00-00-00,4.22,4.22,4.01,4.08,1787600,0,0.0
2004-07-08-00-00-00,4.08,4.08,3.91,3.93,2179200,0,0.0
2004-07-09-00-00-00,3.98,4.14,3.97,4.1,596800,0,0.0
2004-07-12-00-00-00,4.15,4.21,4.04,4.19,780800,0,0.0
2004-07-13-00-00-00,4.18,4.18,4.02,4.02,1674000,0,0.0
2004-07-14-00-00-00,4.01,4.01,3.89,3.91,2366000,0,0.0
2004-07-15-00-00-00,3.94,3.95,3.73,3.84,1806000,0,0.0
2004-07-16-00-00-00,3.85,4.1,3.74,4.0,3278800,0,0.0
2004-07-19-00-00-00,4.01,4.04,3.96,4.0,954800,0,0.0
2004-07-20-00-00-00,4.0,4.05,3.88,4.01,2245200,0,0.0
2004-07-21-00-00-00,4.03,4.03,2.76,2.92,25415200,0,0.0
2004-07-22-00-00-00,2.89,3.3,2.83,3.24,9824800,0,0.0
2004-07-23-00-00-00,3.24,3.38,3.19,3.26,1674400,0,0.0
2004-07-26-00-00-00,3.39,3.39,3.22,3.32,1286000,0,0.0
2004-07-27-00-00-00,3.35,3.36,3.28,3.29,751200,0,0.0
2004-07-28-00-00-00,3.26,3.31,3.15,3.25,1534800,0,0.0
2004-07-29-00-00-00,3.25,3.34,3.24,3.24,908000,0,0.0
2004-07-30-00-00-00,3.24,3.3,3.14,3.25,815200,0,0.0
