Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-04-01-00-00-00,0.64,0.67,0.64,0.67,9281088,0.0,0.0
1981-04-02-00-00-00,0.67,0.68,0.65,0.66,14891242,0.0,0.0
1981-04-03-00-00-00,0.66,0.66,0.65,0.66,6719357,0.0,0.0
1981-04-06-00-00-00,0.66,0.67,0.65,0.67,4802774,0.0,0.0
1981-04-07-00-00-00,0.67,0.69,0.67,0.68,6300576,0.0,0.0
1981-04-08-00-00-00,0.68,0.68,0.68,0.68,2610778,0.0,0.0
1981-04-09-00-00-00,0.68,0.68,0.67,0.68,7632374,0.0,0.0
1981-04-10-00-00-00,0.68,0.68,0.67,0.68,3089923,0.0,0.0
1981-04-13-00-00-00,0.68,0.68,0.67,0.67,3199334,0.0,0.0
1981-04-14-00-00-00,0.67,0.68,0.67,0.67,3493613,0.0,0.0
1981-04-15-00-00-00,0.67,0.68,0.67,0.68,2441002,0.0,0.0
1981-04-16-00-00-00,0.68,0.7,0.68,0.7,3753936,0.0,0.0
1981-04-20-00-00-00,0.7,0.72,0.7,0.72,4116125,0.0,0.0
1981-04-21-00-00-00,0.72,0.72,0.7,0.71,5783702,0.0,0.0
1981-04-22-00-00-00,0.7,0.7,0.69,0.69,3885984,0.0,0.0
1981-04-23-00-00-00,0.69,0.7,0.68,0.69,3527568,0.0,0.0
1981-04-24-00-00-00,0.69,0.71,0.69,0.7,2459866,0.0,0.0
1981-04-27-00-00-00,0.7,0.71,0.69,0.7,2305181,0.0,0.0
1981-04-28-00-00-00,0.7,0.7,0.68,0.69,1867536,0.0,0.0
1981-04-29-00-00-00,0.69,0.69,0.69,0.69,1535530,0.0,0.0
1981-04-30-00-00-00,0.69,0.7,0.68,0.68,2131632,0.0,0.0
