,2017-09-30,2018-09-30,2019-09-30,2020-09-30,2021-09-30
Intangible Assets,540500000.0,538600000.0,864200000.0,4914200000.0,4710200000.0
Total Liab,2656300000.0,3132000000.0,3161300000.0,10273500000.0,11424800000.0
Total Stockholder Equity,12620000000.0,9899200000.0,9906500000.0,10114500000.0,11223400000.0
Minority Interest,2257700000.0,1352300000.0,1464400000.0,1296500000.0,1520200000.0
Other Current Liab,312100000.0,1230500000.0,1043600000.0,1314500000.0,1324500000.0
Total Assets,17534000000.0,14383500000.0,14532200000.0,21684500000.0,24168400000.0
Common Stock,55500000.0,51900000.0,49900000.0,49500000.0,50200000.0
Other Current Assets,3927900000.0,2523400000.0,2557100000.0,5037000000.0,6109500000.0
Retained Earnings,12849300000.0,10217900000.0,10288200000.0,10472600000.0,11550800000.0
Other Liab,422700000.0,343200000.0,441500000.0,3562000000.0,4264100000.0
Good Will,1687200000.0,1794800000.0,2130300000.0,4500800000.0,4457700000.0
Treasury Stock,-284800000.0,-370600000.0,-431600000.0,-407600000.0,-377600000.0
Other Assets,176500000.0,220700000.0,197700000.0,319500000.0,376300000.0
Cash,8523300000.0,6610800000.0,5803400000.0,3026800000.0,4357800000.0
Total Current Liabilities,1189400000.0,2092900000.0,2022900000.0,3073400000.0,3372200000.0
Deferred Long Term Asset Charges,15800000.0,17300000.0,20800000.0,44100000.0,131900000.0
Other Stockholder Equity,-284800000.0,-370600000.0,-431600000.0,-407600000.0,-377600000.0
Property Plant Equipment,517200000.0,535000000.0,683700000.0,1348600000.0,1218400000.0
Total Current Assets,13533500000.0,10213600000.0,9100500000.0,9296900000.0,11895500000.0
Long Term Investments,1079100000.0,1080800000.0,1555800000.0,1304500000.0,1510300000.0
Net Tangible Assets,10392300000.0,7565800000.0,6912000000.0,699500000.0,2055500000.0
Net Receivables,767800000.0,733700000.0,740000000.0,1233100000.0,1428200000.0
Long Term Debt,1044200000.0,695900000.0,696900000.0,3017100000.0,3399400000.0
Accounts Payable,167400000.0,158900000.0,222900000.0,426900000.0,479300000.0
