,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,468000000.0,343200000.0,336500000.0,331400000.0,323600000.0
Capital Surplus,1166900000.0,1384400000.0,1623300000.0,1438100000.0,1700400000.0
Total Liab,2710200000.0,2183300000.0,2339800000.0,2662800000.0,2666700000.0
Total Stockholder Equity,2956200000.0,3140400000.0,4148300000.0,4574300000.0,5835900000.0
Other Current Liab,206200000.0,250500000.0,113400000.0,154200000.0,158900000.0
Total Assets,5666400000.0,5323700000.0,6488100000.0,7237100000.0,8502600000.0
Common Stock,212000000.0,215200000.0,218100000.0,636400000.0,642000000.0
Other Current Assets,116900000.0,131800000.0,168000000.0,208200000.0,237100000.0
Retained Earnings,1962100000.0,2694700000.0,3741600000.0,4565000000.0,6068100000.0
Other Liab,851800000.0,712900000.0,784100000.0,1101200000.0,969600000.0
Good Will,1126500000.0,1112200000.0,1167700000.0,1173200000.0,1167900000.0
Treasury Stock,-384800000.0,-1153900000.0,-1434700000.0,-2065200000.0,-2574600000.0
Other Assets,276000000.0,207600000.0,274000000.0,350500000.0,357500000.0
Cash,818300000.0,714100000.0,1179100000.0,1183200000.0,862800000.0
Total Current Liabilities,1420000000.0,876600000.0,902400000.0,893900000.0,1032300000.0
Deferred Long Term Asset Charges,167100000.0,174000000.0,172200000.0,230900000.0,246700000.0
Other Stockholder Equity,-132700000.0,-138500000.0,-156000000.0,-161100000.0,-157700000.0
Property Plant Equipment,679700000.0,867500000.0,1140400000.0,1489400000.0,1638700000.0
Total Current Assets,2549200000.0,2286900000.0,2984000000.0,3091000000.0,3180700000.0
Long Term Investments,567000000.0,506300000.0,585500000.0,801600000.0,1834200000.0
Net Tangible Assets,1361700000.0,1685000000.0,2644100000.0,3069700000.0,4344400000.0
Short Term Investments,519200000.0,242400000.0,337800000.0,219400000.0,604000000.0
Net Receivables,479300000.0,537300000.0,599100000.0,602800000.0,664900000.0
Long Term Debt,438400000.0,593800000.0,594400000.0,595000000.0,595700000.0
Inventory,554900000.0,607000000.0,640900000.0,802300000.0,726700000.0
Accounts Payable,116600000.0,134000000.0,180400000.0,196500000.0,204500000.0
