Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-26,64.4,64.4,64.4,64.4,2,0,0
2021-02-08,55.87,55.87,55.87,55.87,10,0,0
2021-02-09,55.5,55.5,55.5,55.5,1,0,0
2021-02-17,52.5,52.5,51.75,51.75,14,0,0
2021-02-18,57.5,57.5,57.5,57.5,1,0,0
2021-02-19,52.35,52.35,50.9,50.9,4,0,0
2021-03-04,41.4,41.4,41.4,41.4,6,0,0
2021-03-09,39.05,39.3,37.15,37.15,12,0,0
2021-03-10,31.8,31.8,26.87,26.87,332,0,0
2021-03-11,25.32,25.32,20.94,23.08,205,0,0
2021-03-12,18.7,18.7,13.64,13.75,36987,0,0
2021-03-15,11.38,15.25,10.25,14.6,16443,0,0
2021-03-16,15.54,19.44,15.54,19.11,2605,0,0
2021-03-17,17.18,18.7,14.8,15.3,317,0,0
2021-03-18,14.25,17.52,13.75,17.52,1571,0,0
2021-03-19,19.5,20.6,17.1,17.3,1181,0,0
2021-03-22,19.08,19.1,17.6,17.6,122,0,0
2021-03-23,19.6,27.69,19.6,27.69,63,0,0
2021-03-24,21.49,26.35,21.45,26.2,91,0,0
2021-03-25,31.51,33.25,22.4,22.4,398,0,0
2021-03-26,21.45,26.65,21.35,25.5,207,0,0
2021-03-29,18.45,20.8,18.45,19.1,77,0,0
2021-03-30,18.61,18.61,17.6,17.6,19,0,0
2021-03-31,13.8,14.85,13.63,14.25,233,0,0
2021-04-01,13.8,16.3,13.8,15.69,219,0,0
2021-04-05,12.7,12.7,10.0,10.18,1393,0,0
2021-04-06,11.45,12.9,10.4,12.41,414,0,0
2021-04-07,12.0,14.89,12.0,14.89,53,0,0
2021-04-08,13.58,13.58,13.2,13.3,180,0,0
2021-04-09,15.8,15.91,13.87,14.05,979,0,0
2021-04-12,15.0,18.52,15.0,17.09,214,0,0
2021-04-13,14.0,14.81,12.05,12.05,76,0,0
2021-04-14,10.68,13.4,8.6,13.4,190,0,0
2021-04-15,14.08,15.5,13.55,13.9,350,0,0
2021-04-16,12.35,18.67,12.35,16.85,3766,0,0
