Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-08-01-00-00-00,66.46,67.4,66.05,67.11,6570400,0.0,0.0
2013-08-02-00-00-00,66.99,67.3,66.36,67.0,4864700,0.0,0.0
2013-08-05-00-00-00,66.85,66.99,66.36,66.41,3758400,0.0,0.0
2013-08-06-00-00-00,66.21,66.22,65.29,65.59,7223600,0.0,0.0
2013-08-07-00-00-00,65.47,65.78,65.01,65.51,4292400,0.0,0.0
2013-08-08-00-00-00,65.92,67.23,65.9,66.73,6400600,0.0,0.0
2013-08-09-00-00-00,66.6,67.39,66.36,67.16,5478600,0.0,0.0
2013-08-12-00-00-00,66.91,68.71,66.81,68.6,8608300,0.0,0.0
2013-08-13-00-00-00,68.84,69.48,68.71,68.8,6710300,0.0,0.0
2013-08-14-00-00-00,69.03,69.14,68.12,68.2,4462900,0.0,0.0
2013-08-15-00-00-00,67.52,68.77,67.46,68.24,5138900,0.0,0.0
2013-08-16-00-00-00,68.23,68.67,67.66,67.68,4706500,0.0,0.0
2013-08-19-00-00-00,67.67,67.95,66.72,66.92,3766000,0.0,0.0
2013-08-20-00-00-00,66.6,67.12,66.18,66.65,4690000,0.0,0.0
2013-08-21-00-00-00,66.38,66.64,65.83,65.92,5562600,0.0,0.0
2013-08-22-00-00-00,66.21,67.15,66.01,66.89,4739900,0.0,0.0
2013-08-23-00-00-00,67.06,67.08,66.28,66.67,4487200,0.0,0.0
2013-08-26-00-00-00,66.74,67.38,66.38,66.41,4123300,0.0,0.0
2013-08-27-00-00-00,65.87,66.39,65.55,65.72,5569900,0.0,0.0
2013-08-28-00-00-00,65.02,65.69,64.74,65.53,6762900,0.0,0.0
2013-08-29-00-00-00,65.57,66.01,65.18,65.59,3706400,0.0,0.0
2013-08-30-00-00-00,65.64,65.77,65.34,65.6,4425700,0.0,0.0
