Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-08-01-00-00-00,0.43,0.43,0.42,0.42,201600,0.0,0.0
1962-08-02-00-00-00,0.42,0.43,0.42,0.42,103200,0.0,0.0
1962-08-03-00-00-00,0.42,0.43,0.42,0.43,52800,0.0,0.0
1962-08-06-00-00-00,0.43,0.43,0.43,0.43,88800,0.0,0.0
1962-08-07-00-00-00,0.43,0.44,0.42,0.43,151200,0.0,0.0
1962-08-08-00-00-00,0.43,0.43,0.42,0.43,115200,0.0,0.0
1962-08-09-00-00-00,0.43,0.43,0.42,0.42,172800,0.0,0.0
1962-08-10-00-00-00,0.42,0.43,0.42,0.42,134400,0.0,0.0
1962-08-13-00-00-00,0.42,0.43,0.42,0.42,235200,0.0,0.0
1962-08-14-00-00-00,0.42,0.43,0.42,0.42,160800,0.0,0.0
1962-08-15-00-00-00,0.43,0.45,0.43,0.45,304800,0.0,0.0
1962-08-16-00-00-00,0.45,0.46,0.45,0.45,175200,0.0,0.0
1962-08-17-00-00-00,0.45,0.46,0.45,0.45,163200,0.0,0.0
1962-08-20-00-00-00,0.45,0.46,0.45,0.45,141600,0.0,0.0
1962-08-21-00-00-00,0.45,0.46,0.45,0.45,160800,0.0,0.0
1962-08-22-00-00-00,0.45,0.46,0.45,0.46,235200,0.0,0.0
1962-08-23-00-00-00,0.46,0.48,0.46,0.46,247200,0.0,0.0
1962-08-24-00-00-00,0.46,0.47,0.46,0.47,76800,0.0,0.0
1962-08-27-00-00-00,0.47,0.47,0.46,0.47,168000,0.0,0.0
1962-08-28-00-00-00,0.47,0.47,0.47,0.47,180000,0.0,0.0
1962-08-29-00-00-00,0.47,0.47,0.46,0.47,290400,0.0,0.0
1962-08-30-00-00-00,0.47,0.47,0.47,0.47,168000,0.0,0.0
1962-08-31-00-00-00,0.47,0.48,0.47,0.47,93600,0.0,0.0
