,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,73691000.0,65070000.0,106506000.0,106755000.0,90572000.0
Capital Surplus,310811000.0,340457000.0,374049000.0,408244000.0,448217000.0
Total Liab,2626024000.0,2990263000.0,3203825000.0,3328210000.0,3676532000.0
Total Stockholder Equity,1839325000.0,2101384000.0,2267029000.0,2600138000.0,3117816000.0
Total Assets,4465349000.0,5091647000.0,5470854000.0,5928348000.0,6794348000.0
Common Stock,1671000.0,1671000.0,1671000.0,1671000.0,1671000.0
Retained Earnings,3803844000.0,4188435000.0,4592938000.0,4984739000.0,5621103000.0
Other Liab,617131000.0,734717000.0,792219000.0,850783000.0,877575000.0
Good Will,39764000.0,40087000.0,96326000.0,105367000.0,100521000.0
Treasury Stock,-2277001000.0,-2429179000.0,-2701629000.0,-2794516000.0,-2953175000.0
Other Assets,13435000.0,22698000.0,35557000.0,35915000.0,38631000.0
Cash,14612000.0,7600000.0,35000000.0,313302000.0,355549000.0
Total Current Liabilities,921844000.0,1352348000.0,1035766000.0,1084803000.0,1729600000.0
Short Long Term Debt,,250706000.0,,,355972000.0
Property Plant Equipment,2983331000.0,3445111000.0,3746366000.0,3825694000.0,4251255000.0
Total Current Assets,1338728000.0,1502981000.0,1481299000.0,1842117000.0,2313369000.0
Net Tangible Assets,1725870000.0,1996227000.0,2064197000.0,2388016000.0,2926723000.0
Net Receivables,1204266000.0,1326209000.0,1242160000.0,1310252000.0,1723234000.0
Long Term Debt,1087049000.0,903198000.0,1295740000.0,1305424000.0,945257000.0
Inventory,20688000.0,21977000.0,21106000.0,23804000.0,25032000.0
Accounts Payable,598594000.0,709736000.0,602601000.0,587510000.0,772736000.0
Long Term Investments,16400000.0,15700000.0,4800000.0,12500000.0,
