,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1832000000.0,1983000000.0,1644000000.0,1242000000.0,1818000000.0
Capital Surplus,12389000000.0,12291000000.0,12376000000.0,12367000000.0,12448000000.0
Total Liab,333183000000.0,334545000000.0,360952000000.0,412638000000.0,501465000000.0
Total Stockholder Equity,43528000000.0,43742000000.0,45321000000.0,50493000000.0,50686000000.0
Minority Interest,72000000.0,42000000.0,29000000.0,31000000.0,31000000.0
Other Current Liab,200000000.0,,,,100000000.0
Total Assets,380768000000.0,382315000000.0,410295000000.0,466679000000.0,557191000000.0
Common Stock,2710000000.0,2711000000.0,2712000000.0,2713000000.0,2713000000.0
Other Current Assets,30955000000.0,11494000000.0,9641000000.0,2916000000.0,3826000000.0
Retained Earnings,35481000000.0,38919000000.0,42215000000.0,46848000000.0,50228000000.0
Other Liab,1097000000.0,1085000000.0,1318000000.0,1984000000.0,7062000000.0
Good Will,9173000000.0,9218000000.0,9233000000.0,9233000000.0,10916000000.0
Treasury Stock,-7052000000.0,-10179000000.0,-11982000000.0,-11435000000.0,-14703000000.0
Other Assets,241472000000.0,252942000000.0,284988000000.0,258084000000.0,384192000000.0
Cash,5249000000.0,5608000000.0,5061000000.0,6636000000.0,7431000000.0
Total Current Liabilities,272998000000.0,276041000000.0,297201000000.0,374862000000.0,468997000000.0
Short Long Term Debt,,,,3500000000.0,7182000000.0
Other Stockholder Equity,-148000000.0,-725000000.0,799000000.0,2770000000.0,409000000.0
Property Plant Equipment,,,1982000000.0,1876000000.0,1919000000.0
Total Current Assets,40768000000.0,22577000000.0,20448000000.0,101393000000.0,17204000000.0
Long Term Investments,87523000000.0,95595000000.0,92000000000.0,94851000000.0,141142000000.0
Net Tangible Assets,34355000000.0,34524000000.0,36088000000.0,41260000000.0,39770000000.0
Short Term Investments,295000000.0,393000000.0,213000000.0,85173000000.0,450000000.0
Long Term Debt,59088000000.0,57419000000.0,60263000000.0,33695000000.0,23602000000.0
Inventory,170000000.0,114000000.0,117000000.0,51000000.0,26000000.0
Accounts Payable,265053000000.0,267839000000.0,288540000000.0,365345000000.0,457278000000.0
