,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30
Intangible Assets,1067000000.0,1113000000.0,1242000000.0,1680000000.0,1793000000.0,1833000000.0,1818000000.0,2208000000.0,2608000000.0
Capital Surplus,12289000000.0,12320000000.0,12367000000.0,12361000000.0,12409000000.0,12444000000.0,12448000000.0,12476000000.0,18531000000.0
Total Liab,406030000000.0,408507000000.0,412638000000.0,420535000000.0,499527000000.0,497218000000.0,501465000000.0,492065000000.0,493098000000.0
Total Stockholder Equity,48928000000.0,49760000000.0,50493000000.0,50331000000.0,51108000000.0,51250000000.0,50686000000.0,49181000000.0,47652000000.0
Minority Interest,25000000.0,34000000.0,31000000.0,30000000.0,58000000.0,38000000.0,31000000.0,35000000.0,36000000.0
Total Assets,458978000000.0,461817000000.0,466679000000.0,474414000000.0,554212000000.0,553515000000.0,557191000000.0,541246000000.0,540786000000.0
Common Stock,2712000000.0,2712000000.0,2713000000.0,2713000000.0,2713000000.0,2713000000.0,2713000000.0,44170000000.0,2714000000.0
Other Current Assets,51443000000.0,73663000000.0,2921000000.0,89468000000.0,3934000000.0,3847000000.0,3826000000.0,3119000000.0,29191000000.0
Retained Earnings,44986000000.0,45947000000.0,46848000000.0,48113000000.0,48663000000.0,49541000000.0,50228000000.0,51058000000.0,51841000000.0
Other Liab,1462000000.0,1489000000.0,4484000000.0,1907000000.0,2445000000.0,2646000000.0,7062000000.0,15297000000.0,681000000.0
Good Will,9233000000.0,9233000000.0,9233000000.0,9317000000.0,10958000000.0,10885000000.0,10916000000.0,10916000000.0,10916000000.0
Treasury Stock,-11059000000.0,-11219000000.0,-11435000000.0,-12856000000.0,-12677000000.0,-13448000000.0,-14703000000.0,5011000000.0,-25434000000.0
Other Assets,278915000000.0,268461000000.0,258079000000.0,257324000000.0,388251000000.0,387868000000.0,384192000000.0,360059000000.0,347883000000.0
Cash,6338000000.0,6297000000.0,6636000000.0,6698000000.0,8128000000.0,8201000000.0,7431000000.0,6971000000.0,8582000000.0
Total Current Liabilities,357542000000.0,364908000000.0,377184000000.0,387098000000.0,462269000000.0,461101000000.0,468997000000.0,450197000000.0,456433000000.0
Other Stockholder Equity,3069000000.0,2997000000.0,2770000000.0,1290000000.0,1463000000.0,1079000000.0,409000000.0,5011000000.0,-8358000000.0
Total Current Assets,66327000000.0,86887000000.0,101398000000.0,101452000000.0,19146000000.0,19586000000.0,17204000000.0,48776000000.0,38206000000.0
Long Term Investments,103436000000.0,96123000000.0,94851000000.0,104641000000.0,134064000000.0,133343000000.0,141142000000.0,132411000000.0,141173000000.0
Net Tangible Assets,39695000000.0,40527000000.0,41260000000.0,41014000000.0,40150000000.0,40365000000.0,39770000000.0,49181000000.0,36736000000.0
Short Term Investments,233000000.0,359000000.0,85173000000.0,361000000.0,547000000.0,378000000.0,450000000.0,48776000000.0,404000000.0
Long Term Debt,47026000000.0,42110000000.0,29237000000.0,31530000000.0,34813000000.0,33471000000.0,23602000000.0,26571000000.0,35984000000.0
Inventory,79000000.0,67000000.0,51000000.0,41000000.0,39000000.0,31000000.0,26000000.0,26000000.0,29000000.0
Accounts Payable,345997000000.0,355079000000.0,365345000000.0,375067000000.0,452883000000.0,448902000000.0,457278000000.0,450197000000.0,440811000000.0
Other Current Liab,200000000.0,200000000.0,200000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,
Short Long Term Debt,,,7958000000.0,1500000000.0,,,7182000000.0,,
Property Plant Equipment,,,1876000000.0,,,,1919000000.0,,
