,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,4910000000.0,4872000000.0,4697000000.0,4896000000.0,2991000000.0
Capital Surplus,26665000000.0,27118000000.0,27515000000.0,27823000000.0,28128000000.0
Total Liab,330012000000.0,322005000000.0,339780000000.0,423513000000.0,401047000000.0
Total Stockholder Equity,37709000000.0,37096000000.0,37941000000.0,41260000000.0,38196000000.0
Minority Interest,495000000.0,230000000.0,245000000.0,319000000.0,357000000.0
Other Current Liab,7433000000.0,6868000000.0,7299000000.0,8236000000.0,11236000000.0
Total Assets,371758000000.0,362873000000.0,381508000000.0,469633000000.0,444438000000.0
Common Stock,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
Other Current Assets,2361000000.0,3065000000.0,3061000000.0,3677000000.0,457000000.0
Retained Earnings,25635000000.0,28652000000.0,31894000000.0,34241000000.0,36667000000.0
Other Liab,5252000000.0,5688000000.0,5234000000.0,4534000000.0,6721000000.0
Good Will,17564000000.0,17350000000.0,17386000000.0,17496000000.0,17512000000.0
Treasury Stock,-14605000000.0,-18688000000.0,-21482000000.0,-20818000000.0,-26613000000.0
Other Assets,72446000000.0,67128000000.0,65297000000.0,66153000000.0,90000000000.0
Cash,33517000000.0,52659000000.0,35012000000.0,37159000000.0,35668000000.0
Total Current Liabilities,293753000000.0,287154000000.0,305273000000.0,396173000000.0,368395000000.0
Short Long Term Debt,,3227000000.0,597000000.0,4939000000.0,749000000.0
Other Stockholder Equity,-2357000000.0,-3171000000.0,-2638000000.0,-985000000.0,-2213000000.0
Property Plant Equipment,1634000000.0,1832000000.0,3625000000.0,3602000000.0,3431000000.0
Total Current Assets,150999000000.0,148238000000.0,163994000000.0,217213000000.0,171799000000.0
Long Term Investments,124205000000.0,123453000000.0,126509000000.0,160273000000.0,158705000000.0
Net Tangible Assets,15235000000.0,14874000000.0,15858000000.0,18868000000.0,17693000000.0
Short Term Investments,101738000000.0,79742000000.0,107416000000.0,155908000000.0,119097000000.0
Long Term Debt,31007000000.0,29163000000.0,27501000000.0,21384000000.0,25931000000.0
Accounts Payable,244322000000.0,238778000000.0,259466000000.0,341545000000.0,319694000000.0
Net Receivables,6123000000.0,4817000000.0,4190000000.0,4218000000.0,
Inventory,4000000.0,3000000.0,3000000.0,1000000.0,
