,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,2384972000.0,2333296000.0,2102389000.0,2170945000.0,1935267000.0
Capital Surplus,10121323000.0,10751313000.0,12696433000.0,15028357000.0,15984597000.0
Total Liab,11841667000.0,13025359000.0,15125233000.0,16372723000.0,17036934000.0
Total Stockholder Equity,6849790000.0,7219279000.0,8840606000.0,10633988000.0,10882082000.0
Minority Interest,,,-224000.0,130000.0,-318000.0
Deferred Long Term Liab,10670000.0,196732000.0,235600000.0,272239000.0,327640000.0
Other Current Liab,436681000.0,374307000.0,513173000.0,715323000.0,453153000.0
Total Assets,18691457000.0,20244638000.0,23965615000.0,27006841000.0,27918698000.0
Common Stock,79000.0,81000.0,86000.0,89000.0,91000.0
Other Current Assets,113269000.0,154223000.0,134337000.0,139535000.0,486195000.0
Other Liab,661710000.0,629763000.0,621725000.0,948999000.0,763411000.0
Good Will,4411762000.0,4836388000.0,4781858000.0,5472553000.0,5372071000.0
Treasury Stock,-3271612000.0,-3532115000.0,-3855913000.0,-4394458000.0,-5102606000.0
Other Assets,244830000.0,523252000.0,521051000.0,612976000.0,681017000.0
Cash,1412517000.0,606166000.0,1869577000.0,1604869000.0,1536358000.0
Total Current Liabilities,1242734000.0,1515071000.0,2157863000.0,2024750000.0,1605954000.0
Deferred Long Term Asset Charges,66031000.0,58300000.0,35806000.0,66424000.0,59816000.0
Short Long Term Debt,64491000.0,374128000.0,720827000.0,232475000.0,33087000.0
Other Stockholder Equity,-3125292000.0,-3386954000.0,-3711657000.0,-4272340000.0,-4990398000.0
Property Plant Equipment,9394602000.0,11026020000.0,13627964000.0,15978141000.0,16728193000.0
Total Current Assets,2220857000.0,1511142000.0,2862254000.0,2604623000.0,2957101000.0
Long Term Investments,34434000.0,14540000.0,70099000.0,167603000.0,245049000.0
Net Tangible Assets,53056000.0,49595000.0,1956359000.0,2990490000.0,3574744000.0
Net Receivables,695071000.0,750753000.0,858340000.0,860219000.0,934548000.0
Long Term Debt,8316967000.0,9439448000.0,9599107000.0,10305531000.0,11570721000.0
Accounts Payable,101744000.0,96980000.0,52232000.0,77705000.0,84084000.0
