Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2007-06-01-00-00-00,38.01,38.38,37.9,38.3,2674900,0.0,0.0
2007-06-04-00-00-00,38.13,38.8,38.13,38.72,2153200,0.0,0.0
2007-06-05-00-00-00,38.45,38.85,38.45,38.56,2229400,0.0,0.0
2007-06-06-00-00-00,38.66,38.72,38.45,38.54,1817400,0.29,0.0
2007-06-07-00-00-00,38.38,38.65,37.93,37.93,2234100,0.0,0.0
2007-06-08-00-00-00,38.0,38.57,37.77,38.51,1977500,0.0,0.0
2007-06-11-00-00-00,38.41,38.66,38.15,38.5,1933700,0.0,0.0
2007-06-12-00-00-00,38.32,38.48,37.83,37.86,2180900,0.0,0.0
2007-06-13-00-00-00,38.05,38.5,37.84,38.49,1840500,0.0,0.0
2007-06-14-00-00-00,38.6,38.79,38.05,38.2,1678400,0.0,0.0
2007-06-15-00-00-00,38.39,38.51,37.98,38.03,3348400,0.0,0.0
2007-06-18-00-00-00,38.12,38.27,37.66,37.67,2153400,0.0,0.0
2007-06-19-00-00-00,36.89,37.66,36.89,37.6,2105900,0.0,0.0
2007-06-20-00-00-00,37.62,37.83,37.1,37.1,2580000,0.0,0.0
2007-06-21-00-00-00,37.03,37.63,36.93,37.42,3224200,0.0,0.0
2007-06-22-00-00-00,37.21,37.33,36.72,36.95,4383000,0.0,0.0
2007-06-25-00-00-00,36.95,37.3,36.66,37.05,3691800,0.0,0.0
2007-06-26-00-00-00,37.36,37.54,37.03,37.33,3466300,0.0,0.0
2007-06-27-00-00-00,37.02,37.38,36.9,37.33,2256100,0.0,0.0
2007-06-28-00-00-00,37.35,37.98,37.09,37.67,2063400,0.0,0.0
2007-06-29-00-00-00,37.96,38.22,37.44,37.74,3158400,0.0,0.0
