Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2014-12-01-00-00-00,89.13,89.48,88.82,89.18,1594800,0.0,0.0
2014-12-02-00-00-00,88.58,89.31,88.42,89.15,2103400,0.0,0.0
2014-12-03-00-00-00,89.01,89.92,88.81,89.82,2384200,0.0,0.0
2014-12-04-00-00-00,89.82,90.04,89.5,89.75,3234800,0.0,0.0
2014-12-05-00-00-00,89.83,90.44,89.58,89.83,1730100,0.0,0.0
2014-12-08-00-00-00,90.07,91.1,89.76,90.85,2028700,0.55,0.0
2014-12-09-00-00-00,89.65,90.68,89.58,90.15,1975300,0.0,0.0
2014-12-10-00-00-00,89.74,90.78,89.46,89.5,2417000,0.0,0.0
2014-12-11-00-00-00,89.08,90.76,89.02,89.76,2467600,0.0,0.0
2014-12-12-00-00-00,88.96,89.93,88.52,88.55,2247400,0.0,0.0
2014-12-15-00-00-00,88.96,89.6,87.68,88.49,1960500,0.0,0.0
2014-12-16-00-00-00,88.27,89.64,88.04,88.48,2196500,0.0,0.0
2014-12-17-00-00-00,88.65,89.69,88.35,89.62,2386200,0.0,0.0
2014-12-18-00-00-00,90.48,90.95,89.87,90.95,2225300,0.0,0.0
2014-12-19-00-00-00,91.34,91.59,90.48,90.77,3896900,0.0,0.0
2014-12-22-00-00-00,91.05,91.52,90.67,91.26,1117200,0.0,0.0
2014-12-23-00-00-00,91.65,92.1,91.23,91.8,1290700,0.0,0.0
2014-12-24-00-00-00,92.19,92.23,91.52,91.61,540300,0.0,0.0
2014-12-26-00-00-00,92.05,92.1,91.58,91.59,779200,0.0,0.0
2014-12-29-00-00-00,91.58,92.35,91.43,91.8,824200,0.0,0.0
2014-12-30-00-00-00,91.8,91.97,91.33,91.79,939300,0.0,0.0
2014-12-31-00-00-00,91.98,92.65,90.85,90.86,1064900,0.0,0.0
