Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-08-01-00-00-00,44.17,44.35,43.62,43.71,6780200,0.0,0.0
2012-08-02-00-00-00,43.51,43.86,43.09,43.85,9559000,0.0,0.0
2012-08-03-00-00-00,44.6,44.65,44.19,44.56,8187800,0.0,0.0
2012-08-06-00-00-00,44.74,44.77,44.45,44.45,6353300,0.0,0.0
2012-08-07-00-00-00,44.78,45.04,44.52,44.6,13676500,0.0,0.0
2012-08-08-00-00-00,44.19,45.35,43.92,45.21,14724900,0.0,0.0
2012-08-09-00-00-00,45.02,45.19,44.63,44.73,10430300,0.0,0.0
2012-08-10-00-00-00,44.68,44.7,44.16,44.45,7449500,0.0,0.0
2012-08-13-00-00-00,44.35,44.76,44.28,44.64,4875000,0.0,0.0
2012-08-14-00-00-00,44.7,44.9,44.35,44.49,6365900,0.0,0.0
2012-08-15-00-00-00,44.45,44.74,44.45,44.67,4887100,0.0,0.0
2012-08-16-00-00-00,44.76,45.14,44.59,44.99,8285700,0.0,0.0
2012-08-17-00-00-00,45.1,45.26,45.06,45.18,6354700,0.0,0.0
2012-08-20-00-00-00,45.05,45.3,44.9,45.17,6937100,0.0,0.0
2012-08-21-00-00-00,45.13,45.2,44.33,44.44,7683200,0.0,0.0
2012-08-22-00-00-00,44.41,44.9,44.32,44.46,6759400,0.0,0.0
2012-08-23-00-00-00,44.42,44.46,43.9,44.02,5428300,0.0,0.0
2012-08-24-00-00-00,43.94,44.42,43.88,44.37,5793700,0.0,0.0
2012-08-27-00-00-00,44.31,44.63,44.24,44.44,6228800,0.0,0.0
2012-08-28-00-00-00,44.27,44.63,44.13,44.44,7962400,0.0,0.0
2012-08-29-00-00-00,44.44,44.92,44.4,44.8,7685100,0.0,0.0
2012-08-30-00-00-00,44.52,44.57,44.2,44.25,6697800,0.0,0.0
2012-08-31-00-00-00,44.44,44.68,44.23,44.29,6232500,0.0,0.0
