,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,29000000.0,,400000000.0,400000000.0,400000000.0
Capital Surplus,7157362000.0,7421476000.0,7937606000.0,7894027000.0,6880800000.0
Total Liab,1503708000.0,1810695000.0,2233221000.0,3064993000.0,3332500000.0
Total Stockholder Equity,2028579000.0,4435203000.0,6085244000.0,8686815000.0,10100000000.0
Other Current Liab,266774000.0,88416000.0,152300000.0,368641000.0,399500000.0
Total Assets,3546014000.0,6245898000.0,8318465000.0,11751808000.0,13432500000.0
Common Stock,2512000.0,2546000.0,2589000.0,2599000.0,2500000.0
Other Current Assets,2127000.0,23933000.0,17729000.0,658000.0,187200000.0
Retained Earnings,-5119723000.0,-2989478000.0,-1852978000.0,858669000.0,3200800000.0
Other Liab,112546000.0,108853000.0,275526000.0,297955000.0,303300000.0
Good Will,50384000.0,50384000.0,1002158000.0,1002158000.0,1002200000.0
Treasury Stock,-11572000.0,659000.0,-1973000.0,-68480000.0,15900000.0
Other Assets,28230000.0,1540400000.0,1260196000.0,911373000.0,959500000.0
Cash,1665412000.0,2650134000.0,3109322000.0,5988187000.0,6795000000.0
Total Current Liabilities,807260000.0,1120292000.0,1334827000.0,1877533000.0,2142000000.0
Deferred Long Term Asset Charges,834000.0,1499672000.0,1190815000.0,882779000.0,934500000.0
Other Stockholder Equity,-11572000.0,659000.0,-1973000.0,-68480000.0,15900000.0
Property Plant Equipment,789437000.0,812005000.0,833282000.0,1284098000.0,1424400000.0
Total Current Assets,2648963000.0,3843109000.0,4822829000.0,8133379000.0,9560600000.0
Long Term Investments,,13600000.0,,20800000.0,85800000.0
Net Tangible Assets,1949195000.0,4384819000.0,4683086000.0,7284657000.0,8697800000.0
Short Term Investments,423254000.0,518108000.0,698972000.0,670710000.0,729900000.0
Net Receivables,383865000.0,409688000.0,633518000.0,885352000.0,1136800000.0
Inventory,111830000.0,124360000.0,167502000.0,280777000.0,353100000.0
Accounts Payable,73994000.0,110987000.0,87610000.0,155139000.0,195000000.0
Minority Interest,13727000.0,,,,
