Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-22,41.1,41.1,36.3,39.94,190,0,0
2021-03-23,41.24,41.45,38.04,40.46,597,0,0
2021-03-24,40.58,51.42,39.38,51.42,484,0,0
2021-03-25,58.89,58.95,45.15,46.94,515,0,0
2021-03-26,47.51,61.75,47.2,54.85,1038,0,0
2021-03-29,56.65,63.39,55.89,56.45,1506,0,0
2021-03-30,62.72,63.0,44.65,45.24,4309,0,0
2021-03-31,40.73,41.0,31.7,31.7,4141,0,0
2021-04-01,26.95,31.85,26.24,31.3,5355,0,0
2021-04-05,20.5,25.35,20.5,24.05,7547,0,0
2021-04-06,24.03,25.02,21.9,22.28,2888,0,0
2021-04-07,22.92,26.8,21.79,26.15,2369,0,0
2021-04-08,24.55,25.19,20.99,21.3,1090,0,0
2021-04-09,22.26,22.45,20.25,20.5,2307,0,0
2021-04-12,18.35,18.66,15.45,15.84,9035,0,0
2021-04-13,14.1,14.1,8.76,8.76,28917,0,0
2021-04-14,8.05,13.35,7.78,12.92,6185,0,0
2021-04-15,12.01,13.42,11.96,11.96,1125,0,0
2021-04-16,11.4,11.75,9.27,11.75,708,0,0
2021-04-19,13.55,22.1,13.55,14.63,16778,0,0
2021-04-20,13.08,14.57,11.43,13.19,2143,0,0
2021-04-21,14.95,15.25,8.26,8.26,1796,0,0
2021-04-22,7.8,11.52,7.8,11.52,3566,0,0
2021-04-23,10.6,10.6,8.4,8.85,16335,0,0
2021-04-26,7.84,7.87,6.8,6.95,33514,0,0
2021-04-27,7.0,7.0,5.37,6.31,26872,0,0
2021-04-28,7.1,7.25,5.4,6.28,6722,0,0
2021-04-29,5.65,10.93,5.65,8.6,18145,0,0
2021-04-30,9.95,9.95,4.66,5.1,6943,0,0
2021-05-03,5.3,7.22,4.65,6.55,7260,0,0
2021-05-04,9.05,12.55,8.75,8.77,12916,0,0
2021-05-05,8.02,9.45,6.8,8.1,1704,0,0
2021-05-06,7.2,13.25,6.35,9.41,13310,0,0
2021-05-07,9.55,9.55,5.85,5.95,10062,0,0
2021-05-10,6.65,13.7,6.65,13.25,92065,0,0
2021-05-11,25.06,26.0,12.55,15.53,263064,0,0
2021-05-12,21.06,28.07,14.3,26.9,329850,0,0
2021-05-13,20.17,42.65,19.0,33.2,833920,0,0
2021-05-14,24.87,31.05,18.4,18.4,804409,0,0
2021-05-17,26.32,34.46,18.9,23.14,748761,0,0
2021-05-18,29.5,30.4,12.25,19.55,3097323,0,0
2021-05-19,40.0,44.58,27.45,28.79,140584,0,0
2021-05-20,19.16,21.31,7.3,8.25,1240214,0,0
2021-05-21,3.23,11.0,2.66,11.0,11293712,0,0
