,2017-07-01,2018-06-30,2019-06-29,2020-06-27,2021-07-03
Change To Liabilities,322775000.0,76897000.0,246420000.0,-834118000.0,1459222000.0
Total Cashflows From Investing Activities,-3577674000.0,-910413000.0,-742855000.0,-756307000.0,-428698000.0
Net Borrowings,729870000.0,328863000.0,-269970000.0,6280987000.0,-2827833000.0
Total Cash From Financing Activities,-1682587000.0,-1410469000.0,-1837274000.0,4719800000.0,-4628228000.0
Change To Operating Activities,-58183000.0,-368696000.0,46745000.0,-140781000.0,51928000.0
Issuance Of Stock,204805000.0,268751000.0,253135000.0,227602000.0,130374000.0
Net Income,1142503000.0,1430766000.0,1674271000.0,215475000.0,524209000.0
Change In Cash,-3049798000.0,-153658000.0,-183599000.0,5563325000.0,-3058470000.0
Effect Of Exchange Rate,-22104000.0,11844000.0,-14677000.0,-18848000.0,94614000.0
Total Cash From Operating Activities,2232567000.0,2155380000.0,2411207000.0,1618680000.0,1903842000.0
Depreciation,790692000.0,765498000.0,763935000.0,914141000.0,851822000.0
Other Cashflows From Investing Activities,6787000.0,3252000.0,-114668000.0,78179000.0,-17169000.0
Dividends Paid,-698647000.0,-722158000.0,-775430000.0,-856312000.0,-917564000.0
Change To Inventory,-113647000.0,-89737000.0,-114667000.0,114563000.0,-551405000.0
Change To Account Receivables,20452000.0,-37457000.0,-203458000.0,915717000.0,-662345000.0
Other Cashflows From Financing Activities,-32494000.0,-307024000.0,-22976000.0,-87778000.0,-1013205000.0
Change To Netincome,170713000.0,360287000.0,-28350000.0,513698000.0,85343000.0
Capital Expenditures,-686378000.0,-687815000.0,-692391000.0,-720423000.0,-470676000.0
Repurchase Of Stock,-1886121000.0,-978901000.0,-1022033000.0,-844699000.0,
