Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-09-04-00-00-00,55.67,55.91,55.02,55.69,2508900,0.0,0.0
2018-09-05-00-00-00,55.43,55.56,54.56,55.24,2729800,0.0,0.0
2018-09-06-00-00-00,55.25,55.46,54.03,54.7,3286600,0.0,0.0
2018-09-07-00-00-00,54.03,55.0,53.86,54.35,2952800,0.0,0.0
2018-09-10-00-00-00,55.02,55.16,54.5,54.65,2125000,0.0,0.0
2018-09-11-00-00-00,54.23,55.46,54.0,55.23,2230300,0.0,0.0
2018-09-12-00-00-00,55.19,55.59,54.7,55.24,3063800,0.0,0.0
2018-09-13-00-00-00,55.89,56.28,55.68,56.14,2843600,0.0,0.0
2018-09-14-00-00-00,56.32,56.39,55.67,56.2,2729000,0.0,0.0
2018-09-17-00-00-00,56.11,56.15,55.1,55.26,2453400,0.0,0.0
2018-09-18-00-00-00,55.38,56.53,55.38,56.15,2325500,0.0,0.0
2018-09-19-00-00-00,56.18,56.6,56.1,56.34,1690700,0.0,0.0
2018-09-20-00-00-00,57.08,57.88,57.06,57.66,2687700,0.0,0.0
2018-09-21-00-00-00,58.14,58.23,57.4,57.5,2874300,0.0,0.0
2018-09-24-00-00-00,57.12,57.21,56.54,56.96,2205000,0.0,0.0
2018-09-25-00-00-00,57.22,57.29,56.61,56.74,1731300,0.0,0.0
2018-09-26-00-00-00,56.82,57.62,55.97,56.21,2845000,0.038,0.0
2018-09-27-00-00-00,56.51,57.39,56.35,56.67,2258100,0.0,0.0
2018-09-28-00-00-00,56.29,57.01,56.25,56.61,2587900,0.0,0.0
