,2017-09-30,2018-09-30,2019-09-30,2020-09-30,2021-09-30
Intangible Assets,82460000.0,161000000.0,147000000.0,134000000.0,222000000.0
Capital Surplus,1645397000.0,1808000000.0,1938000000.0,2007000000.0,2088000000.0
Total Liab,29190105000.0,30961000000.0,32187000000.0,40306000000.0,53588000000.0
Total Stockholder Equity,5581713000.0,6368000000.0,6581000000.0,7114000000.0,8245000000.0
Minority Interest,111638000.0,84000000.0,62000000.0,62000000.0,58000000.0
Other Current Liab,333130000.0,445000000.0,563000000.0,570000000.0,557000000.0
Total Assets,34883456000.0,37413000000.0,38830000000.0,47482000000.0,61891000000.0
Common Stock,1542000.0,2000000.0,2000000.0,2000000.0,2000000.0
Other Current Assets,197867000.0,302000000.0,310000000.0,250000000.0,288000000.0
Retained Earnings,4340054000.0,5032000000.0,5874000000.0,6484000000.0,7633000000.0
Other Liab,18187726000.0,20191000000.0,22761000000.0,27639000000.0,33365000000.0
Good Will,410723000.0,478000000.0,464000000.0,466000000.0,660000000.0
Treasury Stock,-405280000.0,-474000000.0,-1233000000.0,-1379000000.0,-1478000000.0
Other Assets,1004492000.0,996000000.0,1109000000.0,1403000000.0,1532000000.0
Cash,3669672000.0,3500000000.0,3957000000.0,5390000000.0,7201000000.0
Total Current Liabilities,8549528000.0,8321000000.0,6982000000.0,9389000000.0,16980000000.0
Deferred Long Term Asset Charges,313486000.0,203000000.0,231000000.0,262000000.0,305000000.0
Other Stockholder Equity,-15199000.0,-27000000.0,-23000000.0,11000000.0,-41000000.0
Property Plant Equipment,437374000.0,486000000.0,527000000.0,856000000.0,945000000.0
Total Current Assets,30235263000.0,32185000000.0,33106000000.0,36699000000.0,49902000000.0
Long Term Investments,2713144000.0,3107000000.0,3477000000.0,7924000000.0,8630000000.0
Net Tangible Assets,5088530000.0,5729000000.0,5970000000.0,6514000000.0,7363000000.0
Short Term Investments,4018866000.0,3069000000.0,2605000000.0,4666000000.0,11828000000.0
Net Receivables,21497312000.0,24471000000.0,25233000000.0,25459000000.0,29736000000.0
Long Term Debt,2452851000.0,2449000000.0,2444000000.0,2933000000.0,2895000000.0
Accounts Payable,5584543000.0,5831000000.0,4361000000.0,6792000000.0,13991000000.0
Short Long Term Debt,,,,,
