,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,14296500000.0,13776400000.0,13656000000.0,13556100000.0,13286800000.0
Capital Surplus,6688500000.0,6773100000.0,6773600000.0,6937800000.0,6970900000.0
Total Liab,17059600000.0,16374000000.0,15186700000.0,14709800000.0,13954900000.0
Total Stockholder Equity,12978400000.0,13507400000.0,13419400000.0,12365000000.0,13417100000.0
Minority Interest,208900000.0,228400000.0,253700000.0,256300000.0,247000000.0
Other Current Liab,352500000.0,385100000.0,387700000.0,424500000.0,318400000.0
Total Assets,30246900000.0,30109800000.0,28859800000.0,27331100000.0,27619000000.0
Common Stock,662900000.0,662800000.0,662400000.0,522200000.0,522100000.0
Other Current Assets,277600000.0,245600000.0,224800000.0,297300000.0,457200000.0
Retained Earnings,6958400000.0,7692900000.0,7617000000.0,6544200000.0,7401500000.0
Other Liab,3061600000.0,3084900000.0,3150700000.0,3311800000.0,3494600000.0
Good Will,8405500000.0,8260800000.0,7631400000.0,6151000000.0,6152600000.0
Treasury Stock,-1331400000.0,-1621400000.0,-1633600000.0,-1639200000.0,-1477400000.0
Other Assets,681500000.0,698000000.0,687000000.0,818700000.0,1089400000.0
Cash,418600000.0,1057900000.0,523400000.0,770100000.0,637400000.0
Total Current Liabilities,3399300000.0,4300900000.0,3695500000.0,3909600000.0,3622200000.0
Deferred Long Term Asset Charges,,,,105700000.0,180200000.0
Short Long Term Debt,328400000.0,1583100000.0,886800000.0,1049700000.0,571100000.0
Other Stockholder Equity,-860000000.0,-1150000000.0,-1162200000.0,-1167800000.0,-1006000000.0
Property Plant Equipment,4673700000.0,4608300000.0,4701000000.0,4386500000.0,4311500000.0
Total Current Assets,2189700000.0,2766300000.0,2184400000.0,2418800000.0,2778700000.0
Net Tangible Assets,-9723600000.0,-8529800000.0,-7868000000.0,-7342100000.0,-6022300000.0
Net Receivables,902000000.0,871000000.0,820300000.0,687100000.0,879400000.0
Long Term Debt,10598700000.0,8906100000.0,8161000000.0,7322100000.0,6687700000.0
Inventory,591500000.0,591800000.0,615900000.0,664300000.0,804700000.0
Accounts Payable,1568600000.0,1616800000.0,1686800000.0,1732700000.0,2098100000.0
