,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,785000000.0,16223000000.0,16137000000.0,16184000000.0,13802000000.0
Capital Surplus,4084000000.0,40151000000.0,40201000000.0,40202000000.0,40180000000.0
Total Liab,13914000000.0,36290000000.0,34977000000.0,38647000000.0,36164000000.0
Total Stockholder Equity,6018000000.0,51596000000.0,49074000000.0,47317000000.0,44035000000.0
Minority Interest,504000000.0,5500000000.0,2561000000.0,2265000000.0,1406000000.0
Deferred Long Term Liab,47000000.0,148000000.0,90000000.0,96000000.0,62000000.0
Other Current Liab,483000000.0,4255000000.0,3213000000.0,3946000000.0,4594000000.0
Total Assets,20436000000.0,93386000000.0,86612000000.0,88229000000.0,81605000000.0
Common Stock,4000000.0,1000000.0,1000000.0,1000000.0,1000000.0
Other Current Assets,123000000.0,5964000000.0,589000000.0,450000000.0,369000000.0
Retained Earnings,13224000000.0,16529000000.0,16842000000.0,17178000000.0,18710000000.0
Other Liab,2824000000.0,11046000000.0,11408000000.0,11961000000.0,10439000000.0
Good Will,3233000000.0,26874000000.0,27019000000.0,28201000000.0,27038000000.0
Treasury Stock,-11294000000.0,-5085000000.0,-7970000000.0,-10064000000.0,-14856000000.0
Other Assets,569000000.0,1386000000.0,948000000.0,1035000000.0,950000000.0
Cash,617000000.0,4466000000.0,2700000000.0,3754000000.0,2823000000.0
Total Current Liabilities,3307000000.0,12956000000.0,12160000000.0,13740000000.0,13643000000.0
Deferred Long Term Asset Charges,198000000.0,510000000.0,243000000.0,268000000.0,242000000.0
Short Long Term Debt,979000000.0,1523000000.0,1499000000.0,751000000.0,1709000000.0
Other Stockholder Equity,-4098000000.0,-4456000000.0,-4814000000.0,-4690000000.0,-5048000000.0
Property Plant Equipment,11825000000.0,29717000000.0,30089000000.0,29801000000.0,27019000000.0
Total Current Assets,3285000000.0,17272000000.0,10352000000.0,10924000000.0,10159000000.0
Long Term Investments,739000000.0,1914000000.0,2067000000.0,2084000000.0,2637000000.0
Net Tangible Assets,2000000000.0,8499000000.0,5918000000.0,2932000000.0,3195000000.0
Net Receivables,1804000000.0,4830000000.0,4965000000.0,4590000000.0,4829000000.0
Long Term Debt,7779000000.0,12207000000.0,10576000000.0,12152000000.0,11335000000.0
Inventory,614000000.0,1651000000.0,1697000000.0,1729000000.0,1733000000.0
Accounts Payable,922000000.0,3219000000.0,3266000000.0,3095000000.0,3503000000.0
