Date,Open,High,Low,Close,Adj Close,Volume
2018-04-02-00-00-00,11.05,11.5,10.91,11.0,11.0,2771000
2018-04-03-00-00-00,11.5,11.5,10.791,10.91,10.91,2509600
2018-04-04-00-00-00,10.75,11.08,10.55,10.97,10.97,1498200
2018-04-05-00-00-00,11.0,11.049,10.75,10.98,10.98,893300
2018-04-06-00-00-00,10.95,11.03,10.85,10.94,10.94,684700
2018-04-09-00-00-00,11.0,11.69,10.96,11.1,11.1,2648400
2018-04-10-00-00-00,11.45,11.59,11.25,11.5,11.5,2198200
2018-04-11-00-00-00,11.58,11.59,11.03,11.48,11.48,1497800
2018-04-12-00-00-00,11.53,11.76,11.35,11.62,11.62,2075200
2018-04-13-00-00-00,11.6,11.69,11.32,11.4,11.4,803800
2018-04-16-00-00-00,11.41,11.5,11.33,11.33,11.33,562000
2018-04-17-00-00-00,11.35,11.4,11.16,11.32,11.32,635100
2018-04-18-00-00-00,11.44,11.5,11.29,11.35,11.35,582400
2018-04-19-00-00-00,11.4,11.49,11.28,11.35,11.35,433000
2018-04-20-00-00-00,11.25,11.31,11.06,11.19,11.19,625700
2018-04-23-00-00-00,11.29,11.46,11.051,11.19,11.19,867800
2018-04-24-00-00-00,11.25,11.52,11.21,11.29,11.29,1223300
2018-04-25-00-00-00,11.19,11.29,10.82,10.9,10.9,1530200
2018-04-26-00-00-00,11.06,11.19,10.85,11.0,11.0,343100
2018-04-27-00-00-00,11.0,11.1,10.61,10.61,10.61,495000
2018-04-30-00-00-00,10.7,11.08,10.1,10.92,10.92,1090900
