Date,Open,High,Low,Close,Adj Close,Volume
2020-04-01-00-00-00,23.110001,24.85,23.110001,24.059998999999998,24.059998999999998,3789900
2020-04-02-00-00-00,23.98,24.58,23.24,24.42,24.42,4885000
2020-04-03-00-00-00,24.309998999999998,24.700001,23.610001,24.110001,24.110001,3329300
2020-04-06-00-00-00,24.91,25.584999,24.719998999999998,25.559998999999998,25.559998999999998,3811900
2020-04-07-00-00-00,26.110001,26.9,25.540001,26.49,26.49,5859400
2020-04-08-00-00-00,25.84,26.5,24.4,26.200001,26.200001,5526400
2020-04-09-00-00-00,27.85,29.74,26.299999,26.83,26.83,10328500
2020-04-13-00-00-00,27.030001000000002,27.120001000000002,25.809998999999998,26.209999,26.209999,5070400
2020-04-14-00-00-00,27.0,27.870001000000002,26.790001,27.48,27.48,6749700
2020-04-15-00-00-00,27.0,28.450001,26.82,28.1,28.1,3114800
2020-04-16-00-00-00,28.379998999999998,29.42,28.045,28.780001000000002,28.780001000000002,4294300
2020-04-17-00-00-00,29.299999,29.700001,28.370001000000002,29.0,29.0,4889200
2020-04-20-00-00-00,28.690001000000002,30.299999,28.440001000000002,29.68,29.68,4052100
2020-04-21-00-00-00,29.219998999999998,29.940001000000002,27.92,28.57,28.57,4705500
2020-04-22-00-00-00,29.23,30.5,29.200001,30.200001,30.200001,3683300
2020-04-23-00-00-00,29.959999,30.01,27.5,28.01,28.01,9417400
2020-04-24-00-00-00,27.99,27.99,27.32,27.74,27.74,6471700
2020-04-27-00-00-00,28.33,28.341,27.59,27.709999,27.709999,5371900
2020-04-28-00-00-00,28.08,28.1,26.610001,26.959999,26.959999,4211400
2020-04-29-00-00-00,27.549999,27.959999,27.209999,27.76,27.76,2745700
2020-04-30-00-00-00,27.540001,28.305,27.09,27.389999,27.389999,3365700
