Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-05-02-00-00-00,85.8,85.8,83.49,84.67,6286100,0.0,0
2005-05-03-00-00-00,83.94,85.03,83.53,84.6,5618200,0.0,0
2005-05-04-00-00-00,85.27,86.86,84.83,86.14,5198800,0.0,0
2005-05-05-00-00-00,86.57,86.97,84.76,85.36,4722400,0.0,0
2005-05-06-00-00-00,85.72,86.07,84.71,84.85,3804000,0.0,0
2005-05-09-00-00-00,84.69,85.55,84.48,85.52,3631100,0.0,0
2005-05-10-00-00-00,84.48,84.52,82.53,82.77,6365100,0.0,0
2005-05-11-00-00-00,83.13,84.33,82.66,84.1,5132100,0.0,0
2005-05-12-00-00-00,83.9,84.08,80.52,81.24,7465400,0.0,0
2005-05-13-00-00-00,80.65,81.22,78.16,79.29,9189000,0.0,0
2005-05-16-00-00-00,79.44,80.48,79.28,79.78,4893300,0.0,0
2005-05-17-00-00-00,79.03,79.94,78.83,79.72,5396100,0.0,0
2005-05-18-00-00-00,80.25,81.04,79.84,80.72,5248400,0.0,0
2005-05-19-00-00-00,81.06,81.46,80.44,81.16,3734500,0.0,0
2005-05-20-00-00-00,81.02,82.03,80.69,81.93,3495500,0.0,0
2005-05-23-00-00-00,82.4,82.4,81.3,81.62,3706200,0.0,0
2005-05-24-00-00-00,81.46,81.46,80.01,80.72,4118500,0.0,0
2005-05-25-00-00-00,80.82,80.82,78.81,78.83,6690600,0.0,0
2005-05-26-00-00-00,79.48,79.57,77.85,78.3,7984100,0.0,0
2005-05-27-00-00-00,78.59,78.6,77.14,77.41,6726800,0.0,0
2005-05-31-00-00-00,76.93,79.09,76.8,79.03,7687500,0.0,0
