Date,Open,High,Low,Close,Adj Close,Volume
2015-06-01-00-00-00,90.089996,90.989998,89.489998,90.779999,90.779999,9905900
2015-06-02-00-00-00,90.550003,91.540001,90.190002,90.510002,90.510002,9865300
2015-06-03-00-00-00,90.510002,91.040001,89.900002,90.790001,90.790001,9428000
2015-06-04-00-00-00,90.709999,91.410004,90.269997,90.589996,90.589996,8689000
2015-06-05-00-00-00,90.459999,91.599998,90.459999,90.709999,90.709999,11353900
2015-06-08-00-00-00,90.650002,91.599998,88.24299599999999,88.290001,88.290001,15603000
2015-06-09-00-00-00,88.040001,88.18,86.120003,87.58000200000001,87.58000200000001,16081800
2015-06-10-00-00-00,87.699997,88.989998,87.199997,88.900002,88.900002,12551300
2015-06-11-00-00-00,89.029999,89.480003,87.099998,87.209999,87.209999,13716200
2015-06-12-00-00-00,87.41999799999999,87.790001,86.480003,86.629997,86.629997,9977100
2015-06-15-00-00-00,86.300003,87.16999799999999,86.050003,86.120003,86.120003,10230400
2015-06-16-00-00-00,86.002998,86.699997,85.610001,86.089996,86.089996,10974200
2015-06-17-00-00-00,86.58000200000001,87.800003,86.480003,86.800003,86.800003,10241500
2015-06-18-00-00-00,86.970001,87.589996,86.32,86.75,86.75,11737200
2015-06-19-00-00-00,86.510002,86.599998,85.16999799999999,85.739998,85.739998,10317000
2015-06-22-00-00-00,86.07,86.400002,85.58000200000001,85.68,85.68,7154200
2015-06-23-00-00-00,85.980003,86.339996,84.83000200000001,85.08000200000001,85.08000200000001,11411300
2015-06-24-00-00-00,85.163002,85.809998,84.849998,85.16999799999999,85.16999799999999,9434300
2015-06-25-00-00-00,85.470001,85.599998,84.900002,85.239998,85.239998,8949800
2015-06-26-00-00-00,84.629997,84.650002,82.82,83.279999,83.279999,12668600
2015-06-29-00-00-00,83.279999,83.279999,80.800003,81.07,81.07,15199800
2015-06-30-00-00-00,82.58000200000001,83.690002,81.959999,82.269997,82.269997,12551400
