,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,506349000.0,501300000.0,486800000.0,508000000.0,1065000000.0
Capital Surplus,3368007000.0,3396100000.0,3418800000.0,3440800000.0,3470400000.0
Total Liab,4310034000.0,4602000000.0,4778300000.0,4687500000.0,7855400000.0
Total Stockholder Equity,4679600000.0,4946400000.0,5350800000.0,5890700000.0,6535300000.0
Minority Interest,2877000.0,3000000.0,2500000.0,2600000.0,2300000.0
Other Current Liab,87804000.0,67700000.0,156700000.0,138700000.0,194500000.0
Total Assets,8992511000.0,9551400000.0,10131600000.0,10580800000.0,14393000000.0
Common Stock,628000.0,600000.0,600000.0,600000.0,600000.0
Other Current Assets,96965000.0,134600000.0,141200000.0,166300000.0,230100000.0
Retained Earnings,1440069000.0,1693300000.0,2077200000.0,2607700000.0,3161900000.0
Other Liab,888524000.0,1077300000.0,1066400000.0,1130800000.0,1431500000.0
Good Will,2160290000.0,2399100000.0,2396800000.0,2414000000.0,3494400000.0
Treasury Stock,-129104000.0,-143600000.0,-145800000.0,-158400000.0,-97600000.0
Other Assets,101899000.0,128000000.0,133400000.0,295200000.0,1043300000.0
Cash,1446364000.0,44900000.0,21000000.0,207300000.0,258400000.0
Total Current Liabilities,694216000.0,786700000.0,838500000.0,499300000.0,752600000.0
Short Long Term Debt,299909000.0,390000000.0,340000000.0,,100000.0
Other Stockholder Equity,-129104000.0,-143600000.0,-145800000.0,-158400000.0,-97600000.0
Property Plant Equipment,3592813000.0,5157200000.0,5687900000.0,5695300000.0,6764700000.0
Total Current Assets,2631160000.0,1365800000.0,1426700000.0,1668300000.0,2025600000.0
Net Tangible Assets,2012961000.0,2046000000.0,2467200000.0,2968700000.0,1975900000.0
Net Receivables,487240000.0,523300000.0,573700000.0,585700000.0,784500000.0
Long Term Debt,2727294000.0,2730400000.0,2433600000.0,2625800000.0,5100800000.0
Inventory,600591000.0,663000000.0,690800000.0,709000000.0,752600000.0
Accounts Payable,183638000.0,210800000.0,229600000.0,207800000.0,356200000.0
