,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,14146000000.0,13529000000.0,11381000000.0,3772000000.0,3365000000.0
Total Liab,34726000000.0,33921000000.0,32136000000.0,29945000000.0,26225000000.0
Total Stockholder Equity,36842000000.0,36162000000.0,23760000000.0,12071000000.0,15004000000.0
Minority Interest,419000000.0,424000000.0,416000000.0,418000000.0,282000000.0
Other Current Liab,6048000000.0,5526000000.0,6139000000.0,4980000000.0,4682000000.0
Total Assets,71987000000.0,70507000000.0,56312000000.0,42434000000.0,41511000000.0
Common Stock,12975000000.0,13132000000.0,13078000000.0,12970000000.0,12608000000.0
Other Current Assets,1278000000.0,1063000000.0,1486000000.0,1312000000.0,928000000.0
Retained Earnings,32190000000.0,31658000000.0,18751000000.0,7018000000.0,8199000000.0
Other Liab,4569000000.0,4591000000.0,3468000000.0,2618000000.0,1952000000.0
Good Will,25118000000.0,24931000000.0,16042000000.0,12980000000.0,12990000000.0
Treasury Stock,-8323000000.0,-8628000000.0,-8069000000.0,-7917000000.0,-5803000000.0
Other Assets,1131000000.0,1299000000.0,1224000000.0,1453000000.0,1690000000.0
Cash,1799000000.0,1433000000.0,1137000000.0,844000000.0,1757000000.0
Total Current Liabilities,15282000000.0,13486000000.0,13098000000.0,10491000000.0,10359000000.0
Short Long Term Debt,1300000000.0,,,850000000.0,909000000.0
Other Stockholder Equity,-4274000000.0,-4622000000.0,-4438000000.0,-4884000000.0,-3570000000.0
Property Plant Equipment,11576000000.0,13479000000.0,10570000000.0,7536000000.0,6982000000.0
Total Current Assets,18497000000.0,15731000000.0,15530000000.0,12919000000.0,12654000000.0
Long Term Investments,1519000000.0,1538000000.0,1565000000.0,3774000000.0,3830000000.0
Net Tangible Assets,-2422000000.0,-2298000000.0,-3663000000.0,-4681000000.0,-1351000000.0
Short Term Investments,3290000000.0,1344000000.0,1030000000.0,2162000000.0,1382000000.0
Net Receivables,8084000000.0,7881000000.0,7747000000.0,5247000000.0,5315000000.0
Long Term Debt,14875000000.0,14644000000.0,14770000000.0,16036000000.0,13286000000.0
Inventory,4046000000.0,4010000000.0,4130000000.0,3354000000.0,3272000000.0
Accounts Payable,4614000000.0,4709000000.0,4790000000.0,2937000000.0,3205000000.0
