Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-01-00-00-00,173.50999450683594,177.1999969482422,173.00999450683594,175.91000366210938,2566500,0.0,0.0
2023-03-02-00-00-00,174.0399932861328,175.8300018310547,172.66000366210938,175.33999633789062,1795000,0.0,0.0
2023-03-03-00-00-00,176.00999450683594,179.38999938964844,175.22999572753906,179.08999633789062,2875600,0.0,0.0
2023-03-06-00-00-00,178.55999755859375,180.52000427246094,178.4600067138672,179.05999755859375,2730700,0.0,0.0
2023-03-07-00-00-00,178.6699981689453,178.89999389648438,175.0800018310547,175.32000732421875,2906400,0.0,0.0
2023-03-08-00-00-00,175.8300018310547,176.22000122070312,173.57000732421875,174.8300018310547,2101400,0.0,0.0
2023-03-09-00-00-00,179.60000610351562,180.27000427246094,171.9600067138672,172.1199951171875,4349400,0.0,0.0
2023-03-10-00-00-00,170.8300018310547,170.8300018310547,164.83999633789062,165.6999969482422,5099600,0.0,0.0
2023-03-13-00-00-00,161.49000549316406,161.99000549316406,157.4199981689453,157.6300048828125,6121300,0.0,0.0
2023-03-14-00-00-00,161.5,164.32000732421875,160.8800048828125,163.91000366210938,5281400,0.0,0.0
2023-03-15-00-00-00,157.91000366210938,159.9600067138672,155.92999267578125,159.80999755859375,6099300,0.0,0.0
2023-03-16-00-00-00,158.05999755859375,161.9199981689453,156.10000610351562,160.72999572753906,4737300,0.0,0.0
