Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1974-08-01-00-00-00,0.65,0.66,0.65,0.65,1472712,0.0,0.0
1974-08-02-00-00-00,0.65,0.65,0.63,0.63,877724,0.0,0.0
1974-08-05-00-00-00,0.64,0.65,0.64,0.64,1262991,0.0,0.0
1974-08-06-00-00-00,0.67,0.68,0.67,0.67,1612527,0.0,0.0
1974-08-07-00-00-00,0.69,0.7,0.69,0.69,1381056,0.0,0.0
1974-08-08-00-00-00,0.67,0.67,0.66,0.66,1356200,0.0,0.0
1974-08-09-00-00-00,0.67,0.68,0.67,0.67,809370,0.0,0.0
1974-08-12-00-00-00,0.67,0.67,0.66,0.66,636933,0.0,0.0
1974-08-13-00-00-00,0.62,0.62,0.61,0.61,1073464,0.0,0.0
1974-08-14-00-00-00,0.59,0.59,0.58,0.58,1391931,0.0,0.0
1974-08-15-00-00-00,0.56,0.56,0.55,0.55,1427661,0.0,0.0
1974-08-16-00-00-00,0.52,0.52,0.51,0.51,1690202,0.0,0.0
1974-08-19-00-00-00,0.53,0.54,0.53,0.53,1329791,0.0,0.0
1974-08-20-00-00-00,0.56,0.57,0.56,0.56,1769430,0.0,0.0
1974-08-21-00-00-00,0.57,0.59,0.57,0.57,1185316,0.0,0.0
1974-08-22-00-00-00,0.56,0.56,0.55,0.55,1595438,0.0,0.0
1974-08-23-00-00-00,0.56,0.57,0.56,0.56,1472712,0.0,0.0
1974-08-26-00-00-00,0.59,0.61,0.59,0.59,1193083,0.0,0.0
1974-08-27-00-00-00,0.6,0.61,0.6,0.6,910348,0.0,0.0
1974-08-28-00-00-00,0.6,0.6,0.59,0.59,994236,0.0,0.0
1974-08-29-00-00-00,0.58,0.58,0.56,0.56,697519,0.0,0.0
1974-08-30-00-00-00,0.6,0.61,0.6,0.6,815584,0.0,0.0
