,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,174113000.0,133123000.0,145525000.0,199497000.0,253939000.0
Capital Surplus,361231000.0,394342000.0,410020000.0,429376000.0,441733000.0
Total Liab,1342762000.0,1590737000.0,2253802000.0,3092678000.0,4108661000.0
Total Stockholder Equity,2930250000.0,4020331000.0,5755057000.0,9879940000.0,13667134000.0
Other Current Liab,175323000.0,155667000.0,129338000.0,196852000.0,189107000.0
Total Assets,4273012000.0,5611068000.0,8008859000.0,12972618000.0,17775795000.0
Common Stock,3000.0,3000.0,3000.0,3000.0,3000.0
Other Current Assets,15885000.0,15175000.0,14500000.0,15019000.0,13449000.0
Retained Earnings,1830439000.0,3722073000.0,5470779000.0,9268012000.0,13507241000.0
Other Liab,405485000.0,701005000.0,1158710000.0,2273756000.0,3241271000.0
Good Will,506069000.0,219770000.0,264131000.0,291916000.0,347343000.0
Treasury Stock,738577000.0,-96087000.0,-125745000.0,182549000.0,-281843000.0
Other Assets,94949000.0,70298000.0,79636000.0,87823000.0,103969000.0
Cash,383824000.0,431526000.0,660672000.0,662205000.0,470783000.0
Total Current Liabilities,502696000.0,450795000.0,905495000.0,631536000.0,680938000.0
Other Stockholder Equity,738794000.0,-46958000.0,-87348000.0,282456000.0,-175553000.0
Property Plant Equipment,493496000.0,508690000.0,701207000.0,693507000.0,695750000.0
Total Current Assets,1976649000.0,2023478000.0,2180155000.0,2139835000.0,1989088000.0
Long Term Investments,1027736000.0,2655709000.0,4638205000.0,9560040000.0,14385706000.0
Net Tangible Assets,2250068000.0,3667438000.0,5345401000.0,9388527000.0,13065852000.0
Short Term Investments,371154000.0,413270000.0,453973000.0,328913000.0,399135000.0
Net Receivables,464847000.0,392443000.0,394672000.0,420824000.0,425737000.0
Long Term Debt,423100000.0,423700000.0,2379000.0,1258000.0,14000.0
Inventory,594804000.0,583815000.0,554007000.0,622253000.0,572239000.0
Accounts Payable,135182000.0,122450000.0,107014000.0,139451000.0,141941000.0
Short Long Term Debt,420000.0,,425672000.0,1298000.0,
