Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02-00-00-00,130.79,131.05,129.98,130.58,4202500,0.0,0.0
2018-01-03-00-00-00,133.2,135.29,132.34,134.17,9441600,0.0,0.0
2018-01-04-00-00-00,135.15,137.41,134.91,136.89,7556200,0.0,0.0
2018-01-05-00-00-00,137.51,137.9,136.38,137.56,5195800,0.0,0.0
2018-01-08-00-00-00,137.7,138.76,136.89,138.39,5237500,0.0,0.0
2018-01-09-00-00-00,138.75,139.28,138.04,138.69,4341800,0.0,0.0
2018-01-10-00-00-00,137.91,139.11,137.56,138.99,4174100,0.0,0.0
2018-01-11-00-00-00,139.51,139.63,138.24,139.0,3794500,0.0,0.0
2018-01-12-00-00-00,138.85,139.46,138.01,138.11,5031900,0.0,0.0
2018-01-16-00-00-00,139.77,139.93,138.28,138.71,7794200,0.0,0.0
2018-01-17-00-00-00,142.23,143.18,141.59,142.77,11710000,0.0,0.0
2018-01-18-00-00-00,143.91,144.87,142.35,143.17,14259300,0.0,0.0
2018-01-19-00-00-00,139.22,140.02,136.55,137.45,21172500,0.0,0.0
2018-01-22-00-00-00,136.73,138.82,136.39,137.65,8480800,0.0,0.0
2018-01-23-00-00-00,137.84,140.75,137.57,140.74,7466200,0.0,0.0
2018-01-24-00-00-00,141.16,142.83,139.53,139.99,5645000,0.0,0.0
2018-01-25-00-00-00,140.45,141.19,139.84,140.08,3302500,0.0,0.0
2018-01-26-00-00-00,140.63,141.72,140.35,141.66,3787900,0.0,0.0
2018-01-29-00-00-00,141.75,142.55,140.54,141.2,3517000,0.0,0.0
2018-01-30-00-00-00,140.7,141.18,138.12,138.51,4902300,0.0,0.0
2018-01-31-00-00-00,138.62,139.67,137.78,138.58,4072800,0.0,0.0
