,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Capital Surplus,5540000000.0,5627000000.0,5694000000.0,6179000000.0,6502000000.0
Total Liab,18619000000.0,19442000000.0,20732000000.0,22950000000.0,25906000000.0
Total Stockholder Equity,7184000000.0,7631000000.0,8059000000.0,8938000000.0,9700000000.0
Minority Interest,142000000.0,142000000.0,142000000.0,142000000.0,129000000.0
Deferred Long Term Liab,1230000000.0,1127000000.0,992000000.0,1100000000.0,1289000000.0
Other Current Liab,608000000.0,691000000.0,653000000.0,599000000.0,556000000.0
Total Assets,25945000000.0,27215000000.0,28933000000.0,32030000000.0,35735000000.0
Common Stock,2000000.0,2000000.0,2000000.0,3000000.0,3000000.0
Other Current Assets,242000000.0,197000000.0,187000000.0,244000000.0,548000000.0
Retained Earnings,1660000000.0,2024000000.0,2380000000.0,2757000000.0,3182000000.0
Other Liab,8585000000.0,8896000000.0,9312000000.0,9660000000.0,10518000000.0
Good Will,411000000.0,411000000.0,411000000.0,411000000.0,411000000.0
Treasury Stock,-18000000.0,-22000000.0,-17000000.0,-1000000.0,13000000.0
Other Assets,2163000000.0,2169000000.0,2424000000.0,2866000000.0,3791000000.0
Cash,10000000.0,16000000.0,16000000.0,139000000.0,8000000.0
Total Current Liabilities,2940000000.0,2687000000.0,2505000000.0,2180000000.0,2826000000.0
Short Long Term Debt,841000000.0,580000000.0,442000000.0,8000000.0,505000000.0
Other Stockholder Equity,-18000000.0,-22000000.0,-17000000.0,-1000000.0,13000000.0
Property Plant Equipment,21466000000.0,22810000000.0,24376000000.0,26807000000.0,29261000000.0
Total Current Assets,1612000000.0,1533000000.0,1431000000.0,1653000000.0,1968000000.0
Long Term Investments,293000000.0,292000000.0,291000000.0,293000000.0,304000000.0
Net Tangible Assets,6773000000.0,7220000000.0,7648000000.0,8527000000.0,9289000000.0
Net Receivables,838000000.0,837000000.0,734000000.0,749000000.0,820000000.0
Long Term Debt,7094000000.0,7859000000.0,8915000000.0,11078000000.0,12562000000.0
Inventory,522000000.0,483000000.0,494000000.0,521000000.0,592000000.0
Accounts Payable,902000000.0,817000000.0,874000000.0,958000000.0,1095000000.0
