,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,,,,,175000000.0
Total Liab,21018000000.0,24149000000.0,26394000000.0,26683000000.0,27031000000.0
Total Stockholder Equity,14705000000.0,12563000000.0,11848000000.0,13101000000.0,13490000000.0
Minority Interest,16000000.0,17000000.0,15000000.0,9000000.0,10000000.0
Other Current Liab,346000000.0,309000000.0,238000000.0,210000000.0,314000000.0
Total Assets,35739000000.0,36729000000.0,38257000000.0,39793000000.0,40531000000.0
Common Stock,890000000.0,818000000.0,773000000.0,2288000000.0,2202000000.0
Other Current Assets,154000000.0,181000000.0,77000000.0,96000000.0,70000000.0
Retained Earnings,14084000000.0,12157000000.0,11404000000.0,11259000000.0,11630000000.0
Other Liab,7334000000.0,7495000000.0,7757000000.0,7905000000.0,8135000000.0
Good Will,,,,63000000.0,276000000.0
Treasury Stock,-269000000.0,-412000000.0,-329000000.0,-446000000.0,-342000000.0
Other Assets,297000000.0,299000000.0,312000000.0,209000000.0,414000000.0
Cash,401000000.0,858000000.0,958000000.0,3129000000.0,2239000000.0
Total Current Liabilities,1894000000.0,1915000000.0,2151000000.0,2019000000.0,2233000000.0
Short Long Term Debt,19000000.0,18000000.0,245000000.0,401000000.0,181000000.0
Other Stockholder Equity,-269000000.0,-412000000.0,-329000000.0,-446000000.0,-342000000.0
Property Plant Equipment,31764000000.0,31998000000.0,32700000000.0,32916000000.0,33516000000.0
Total Current Assets,1915000000.0,2565000000.0,3278000000.0,4441000000.0,3873000000.0
Long Term Investments,1763000000.0,1867000000.0,1967000000.0,2164000000.0,2277000000.0
Net Tangible Assets,14705000000.0,12563000000.0,11848000000.0,13038000000.0,13039000000.0
Short Term Investments,18000000.0,253000000.0,996000000.0,2000000.0,77000000.0
Net Receivables,970000000.0,1010000000.0,986000000.0,912000000.0,1148000000.0
Long Term Debt,11785000000.0,14735000000.0,15989000000.0,16301000000.0,16138000000.0
Inventory,372000000.0,263000000.0,261000000.0,302000000.0,339000000.0
Accounts Payable,847000000.0,949000000.0,1043000000.0,809000000.0,963000000.0
