,2018-06-29,2019-06-28,2020-01-03,2021-01-01,2021-12-31
Intangible Assets,989000000.0,870000000.0,8458000000.0,7908000000.0,6640000000.0
Total Liab,6573000000.0,6754000000.0,15592000000.0,16119000000.0,15390000000.0
Total Stockholder Equity,3278000000.0,3363000000.0,22587000000.0,20724000000.0,19213000000.0
Minority Interest,,,157000000.0,117000000.0,106000000.0
Deferred Long Term Liab,,,48000000.0,35000000.0,26000000.0
Other Current Liab,387000000.0,540000000.0,1244000000.0,1264000000.0,1330000000.0
Total Assets,9851000000.0,10117000000.0,38336000000.0,36960000000.0,34709000000.0
Common Stock,118000000.0,119000000.0,218000000.0,208000000.0,194000000.0
Other Current Assets,103000000.0,233000000.0,392000000.0,281000000.0,224000000.0
Retained Earnings,1648000000.0,2173000000.0,2183000000.0,2347000000.0,2917000000.0
Other Liab,1315000000.0,1723000000.0,4108000000.0,4202000000.0,3023000000.0
Good Will,5372000000.0,5340000000.0,20001000000.0,18876000000.0,18189000000.0
Treasury Stock,1512000000.0,1071000000.0,20186000000.0,18169000000.0,16102000000.0
Other Assets,366000000.0,435000000.0,611000000.0,641000000.0,651000000.0
Cash,288000000.0,530000000.0,824000000.0,1276000000.0,941000000.0
Total Current Liabilities,1850000000.0,2268000000.0,4009000000.0,4240000000.0,4551000000.0
Deferred Long Term Asset Charges,119000000.0,173000000.0,102000000.0,119000000.0,85000000.0
Short Long Term Debt,304000000.0,682000000.0,257000000.0,8000000.0,11000000.0
Other Stockholder Equity,1512000000.0,1071000000.0,20186000000.0,18169000000.0,16102000000.0
Property Plant Equipment,900000000.0,894000000.0,2954000000.0,2868000000.0,2870000000.0
Total Current Assets,2224000000.0,2578000000.0,6312000000.0,6667000000.0,6359000000.0
Net Tangible Assets,-3083000000.0,-2847000000.0,-5872000000.0,-6060000000.0,-5616000000.0
Net Receivables,1422000000.0,1455000000.0,3877000000.0,4076000000.0,4164000000.0
Long Term Debt,3408000000.0,2763000000.0,6694000000.0,6943000000.0,7048000000.0
Inventory,411000000.0,360000000.0,1219000000.0,1034000000.0,1030000000.0
Accounts Payable,622000000.0,525000000.0,1261000000.0,1406000000.0,1767000000.0
