Date,Open,High,Low,Close,Adj Close,Volume
2005-02-01-00-00-00,1.631429,1.6642860000000002,1.627143,1.64,1.64,4743900
2005-02-02-00-00-00,1.631429,1.65,1.6,1.602857,1.602857,4760000
2005-02-03-00-00-00,1.621429,1.712857,1.62,1.7,1.7,18613000
2005-02-04-00-00-00,1.705714,1.7428569999999999,1.6742860000000002,1.717143,1.717143,7170800
2005-02-07-00-00-00,1.704286,1.727143,1.647143,1.647143,1.647143,7556500
2005-02-08-00-00-00,1.6442860000000001,1.68,1.63,1.642857,1.642857,6540800
2005-02-09-00-00-00,1.65,1.66,1.591429,1.638571,1.638571,5453700
2005-02-10-00-00-00,1.6342860000000001,1.657143,1.607143,1.618571,1.618571,6314000
2005-02-11-00-00-00,1.618571,1.627143,1.582857,1.592857,1.592857,8241800
2005-02-14-00-00-00,1.614286,1.621429,1.587143,1.594286,1.594286,4473000
2005-02-15-00-00-00,1.607143,1.642857,1.584286,1.607143,1.607143,7910000
2005-02-16-00-00-00,1.5957139999999999,1.6057139999999999,1.5514290000000002,1.564286,1.564286,5604900
2005-02-17-00-00-00,1.582857,1.582857,1.4914290000000001,1.5,1.5,8947400
2005-02-18-00-00-00,1.5,1.535714,1.49,1.525714,1.525714,9433200
2005-02-22-00-00-00,1.514286,1.535714,1.45,1.4585709999999998,1.4585709999999998,6493900
2005-02-23-00-00-00,1.467143,1.4828569999999999,1.444286,1.455714,1.455714,4457600
2005-02-24-00-00-00,1.45,1.495714,1.43,1.485714,1.485714,5311600
2005-02-25-00-00-00,1.5271430000000001,1.582857,1.5214290000000001,1.57,1.57,29469300
2005-02-28-00-00-00,1.582857,1.5857139999999998,1.5,1.528571,1.528571,6608000
