,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1398000000.0,2239000000.0,2063000000.0,8388000000.0,7824000000.0
Capital Surplus,4349000000.0,7449000000.0,7647000000.0,19459000000.0,19672000000.0
Total Liab,14979000000.0,19878000000.0,28302000000.0,42757000000.0,51353000000.0
Total Stockholder Equity,6850000000.0,10917000000.0,12551000000.0,25773000000.0,26795000000.0
Minority Interest,26000000.0,106000000.0,141000000.0,189000000.0,227000000.0
Other Current Liab,328000000.0,385000000.0,383000000.0,523000000.0,434000000.0
Total Assets,21855000000.0,30901000000.0,40994000000.0,68719000000.0,78375000000.0
Common Stock,4349000000.0,,,1000000.0,1000000.0
Other Current Assets,705000000.0,811000000.0,1110000000.0,1340000000.0,1625000000.0
Retained Earnings,2748000000.0,3663000000.0,4984000000.0,6792000000.0,8139000000.0
Other Liab,880000000.0,1164000000.0,1099000000.0,3156000000.0,3398000000.0
Good Will,4749000000.0,7015000000.0,6863000000.0,18652000000.0,19771000000.0
Treasury Stock,-247000000.0,-195000000.0,-80000000.0,-479000000.0,-1017000000.0
Other Assets,588000000.0,1082000000.0,1236000000.0,1348000000.0,1283000000.0
Cash,4072000000.0,5342000000.0,12123000000.0,10800000000.0,13118000000.0
Total Current Liabilities,9332000000.0,11971000000.0,12932000000.0,21585000000.0,25765000000.0
Short Long Term Debt,4000000.0,38000000.0,88000000.0,97000000.0,267000000.0
Other Stockholder Equity,-3000000.0,-56000000.0,134000000.0,337000000.0,77000000.0
Property Plant Equipment,1104000000.0,1706000000.0,2782000000.0,4085000000.0,6957000000.0
Total Current Assets,8703000000.0,11998000000.0,20323000000.0,23393000000.0,28497000000.0
Long Term Investments,5313000000.0,6861000000.0,7727000000.0,12853000000.0,14043000000.0
Net Tangible Assets,703000000.0,1663000000.0,3625000000.0,-1267000000.0,-800000000.0
Short Term Investments,531000000.0,722000000.0,863000000.0,1580000000.0,1539000000.0
Net Receivables,3395000000.0,5123000000.0,6227000000.0,9673000000.0,12215000000.0
Long Term Debt,4749000000.0,6696000000.0,13527000000.0,16529000000.0,18078000000.0
Accounts Payable,9000000000.0,11548000000.0,12300000000.0,20761000000.0,24860000000.0
