,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,-23769000.0,-14602000.0,50641000.0,-6059000.0,20267000.0
Total Cashflows From Investing Activities,-1428537000.0,-1192824000.0,-1130977000.0,-1277818000.0,-1386929000.0
Net Borrowings,641439000.0,244245000.0,530463000.0,735847000.0,869999000.0
Total Cash From Financing Activities,315512000.0,-92446000.0,178768000.0,361138000.0,476916000.0
Change To Operating Activities,-44955000.0,-19688000.0,-179870000.0,-248279000.0,-293008000.0
Net Income,488456000.0,511047000.0,538320000.0,550559000.0,618720000.0
Change In Cash,5011000.0,-8126000.0,4517000.0,49685000.0,-49999000.0
Repurchase Of Stock,-13390000.0,-5055000.0,-1389000.0,-1389000.0,-2350000.0
Total Cash From Operating Activities,1118036000.0,1277144000.0,956726000.0,966365000.0,860014000.0
Depreciation,610629000.0,650955000.0,664140000.0,686253000.0,719141000.0
Other Cashflows From Investing Activities,2349000.0,10525000.0,78998000.0,67296000.0,107598000.0
Dividends Paid,-289793000.0,-308892000.0,-329643000.0,-350577000.0,-369478000.0
Change To Inventory,-6683000.0,-6103000.0,-51826000.0,11623000.0,-32870000.0
Change To Account Receivables,-98282000.0,12794000.0,-3784000.0,-22223000.0,-74342000.0
Other Cashflows From Financing Activities,-22744000.0,-22744000.0,-22744000.0,-22743000.0,-21255000.0
Change To Netincome,173016000.0,137379000.0,-81460000.0,-25269000.0,-150255000.0
Capital Expenditures,-1430886000.0,-1203349000.0,-1209975000.0,-1345114000.0,-1494527000.0
Issuance Of Stock,692000.0,692000.0,692000.0,,
