Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-11-03-00-00-00,0.68,0.69,0.68,0.69,2835200,0.0,0.0
1980-11-05-00-00-00,0.69,0.73,0.69,0.69,3776000,0.0,0.0
1980-11-06-00-00-00,0.69,0.69,0.68,0.68,4905600,0.0,0.0
1980-11-07-00-00-00,0.68,0.68,0.67,0.67,1641600,0.0,0.0
1980-11-10-00-00-00,0.68,0.68,0.68,0.68,1644800,0.0,0.0
1980-11-11-00-00-00,0.68,0.7,0.68,0.69,704000,0.0,0.0
1980-11-12-00-00-00,0.69,0.71,0.69,0.7,1987200,0.0,0.0
1980-11-13-00-00-00,0.7,0.71,0.7,0.71,2537600,0.0,0.0
1980-11-14-00-00-00,0.71,0.74,0.71,0.73,2521600,0.0,0.0
1980-11-17-00-00-00,0.73,0.73,0.72,0.73,1849600,0.0,0.0
1980-11-18-00-00-00,0.73,0.74,0.73,0.74,1913600,0.0,0.0
1980-11-19-00-00-00,0.74,0.74,0.73,0.73,2115200,0.0,0.0
1980-11-20-00-00-00,0.73,0.74,0.73,0.73,4316800,0.0,0.0
1980-11-21-00-00-00,0.73,0.74,0.72,0.72,3155200,0.0,0.0
1980-11-24-00-00-00,0.72,0.72,0.71,0.72,5513600,0.0,0.0
1980-11-25-00-00-00,0.72,0.72,0.71,0.71,1689600,0.0,0.0
1980-11-26-00-00-00,0.71,0.72,0.71,0.71,2275200,0.0,0.0
1980-11-28-00-00-00,0.71,0.71,0.7,0.71,844800,0.0,0.0
