,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,867000000.0,849000000.0,2393000000.0,199000000.0,177000000.0
Total Liab,23777000000.0,25571000000.0,30432000000.0,32907000000.0,31006000000.0
Total Stockholder Equity,9512000000.0,10237000000.0,11672000000.0,12425000000.0,8705000000.0
Minority Interest,478000000.0,480000000.0,164000000.0,164000000.0,8000000.0
Deferred Long Term Liab,3723000000.0,4568000000.0,4171000000.0,4125000000.0,3498000000.0
Other Current Liab,800000000.0,874000000.0,1226000000.0,1010000000.0,1146000000.0
Total Assets,33767000000.0,36288000000.0,42268000000.0,45496000000.0,39719000000.0
Common Stock,3989000000.0,4245000000.0,5233000000.0,5406000000.0,5379000000.0
Other Current Assets,380000000.0,481000000.0,347000000.0,649000000.0,601000000.0
Retained Earnings,5643000000.0,6112000000.0,6587000000.0,7156000000.0,3438000000.0
Other Liab,8780000000.0,8999000000.0,10373000000.0,11132000000.0,10055000000.0
Good Will,2293000000.0,2293000000.0,2464000000.0,1993000000.0,1993000000.0
Treasury Stock,-120000000.0,-120000000.0,-148000000.0,-137000000.0,-112000000.0
Other Assets,5500000000.0,6246000000.0,6712000000.0,14827000000.0,6810000000.0
Cash,66000000.0,71000000.0,93000000.0,472000000.0,28000000.0
Total Current Liabilities,2812000000.0,4438000000.0,3997000000.0,2691000000.0,6346000000.0
Short Long Term Debt,104000000.0,1495000000.0,682000000.0,462000000.0,2866000000.0
Other Stockholder Equity,-120000000.0,-120000000.0,-148000000.0,-137000000.0,-112000000.0
Property Plant Equipment,20721000000.0,21650000000.0,25486000000.0,24606000000.0,27041000000.0
Total Current Assets,3081000000.0,3260000000.0,3086000000.0,3498000000.0,3317000000.0
Long Term Investments,1305000000.0,1990000000.0,2127000000.0,373000000.0,381000000.0
Net Tangible Assets,6352000000.0,7095000000.0,6815000000.0,10233000000.0,6535000000.0
Net Receivables,1856000000.0,1897000000.0,1887000000.0,1669000000.0,1830000000.0
Long Term Debt,12184000000.0,12127000000.0,15924000000.0,18977000000.0,14512000000.0
Inventory,779000000.0,811000000.0,759000000.0,708000000.0,858000000.0
Accounts Payable,1171000000.0,1329000000.0,1076000000.0,1000000000.0,1414000000.0
