Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-02-23,30.85,32.75,30.85,32.75,3,0,0
2021-03-01,24.3,24.67,24.3,24.67,4,0,0
2021-03-08,14.4,14.4,13.08,13.08,2,0,0
2021-03-09,20.3,20.3,20.3,20.3,3,0,0
2021-03-10,17.7,17.7,17.7,17.7,1,0,0
2021-03-11,23.04,23.5,23.04,23.5,14,0,0
2021-03-12,15.0,15.7,14.8,15.62,219,0,0
2021-03-15,12.75,13.9,11.85,13.9,233,0,0
2021-03-16,12.45,12.77,10.05,11.1,144,0,0
2021-03-17,10.75,16.97,10.75,16.97,524,0,0
2021-03-18,19.2,20.0,18.6,18.6,75,0,0
2021-03-19,20.28,22.0,20.28,20.44,224,0,0
2021-03-22,16.8,18.3,16.8,18.3,455,0,0
2021-03-23,20.5,21.4,20.45,21.4,30,0,0
2021-03-24,14.53,14.53,11.29,11.3,602,0,0
2021-03-25,7.87,10.09,6.25,6.25,16814,0,0
2021-03-26,5.9,10.45,5.7,9.7,27164,0,0
2021-03-29,8.3,12.6,8.3,12.2,1247,0,0
2021-03-30,8.47,9.6,8.22,9.6,4035,0,0
2021-03-31,10.0,11.7,7.12,7.2,2569,0,0
2021-04-01,10.5,11.1,3.6,4.0,14316,0,0
