,2020-06-30,2020-09-30,2020-12-31,2021-03-31,2021-06-30,2021-09-30,2021-12-31,2022-03-31,2022-06-30
Intangible Assets,16636000000.0,15649000000.0,15358000000.0,14995000000.0,14711000000.0,14268000000.0,14009000000.0,13442000000.0,13016000000.0
Capital Surplus,23771000000.0,23771000000.0,23643000000.0,23522000000.0,22960000000.0,22974000000.0,22983000000.0,22950000000.0,23010000000.0
Total Liab,43807000000.0,39683000000.0,41290000000.0,41995000000.0,42983000000.0,43183000000.0,44299000000.0,43328000000.0,45242000000.0
Total Stockholder Equity,31583000000.0,31692000000.0,32330000000.0,31851000000.0,31793000000.0,31596000000.0,30952000000.0,31272000000.0,31109000000.0
Minority Interest,1703000000.0,997000000.0,999000000.0,994000000.0,1000000000.0,988000000.0,998000000.0,870000000.0,861000000.0
Deferred Long Term Liab,606000000.0,647000000.0,697000000.0,726000000.0,755000000.0,782000000.0,814000000.0,840000000.0,849000000.0
Other Current Liab,14233000000.0,10636000000.0,12899000000.0,13174000000.0,14356000000.0,14733000000.0,15174000000.0,14884000000.0,16264000000.0
Total Assets,77093000000.0,72372000000.0,74619000000.0,74840000000.0,75776000000.0,75767000000.0,76249000000.0,75470000000.0,77212000000.0
Common Stock,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0
Other Current Assets,12987000000.0,9408000000.0,11530000000.0,11809000000.0,13009000000.0,13295000000.0,14068000000.0,11283000000.0,12507000000.0
Retained Earnings,12877000000.0,13141000000.0,13441000000.0,13745000000.0,14014000000.0,14442000000.0,14846000000.0,15515000000.0,16113000000.0
Other Liab,5532000000.0,5526000000.0,4882000000.0,5252000000.0,5307000000.0,5081000000.0,4660000000.0,5080000000.0,4976000000.0
Good Will,36088000000.0,35908000000.0,36322000000.0,36380000000.0,36668000000.0,36303000000.0,36433000000.0,36538000000.0,36829000000.0
Treasury Stock,-5073000000.0,-5228000000.0,-4762000000.0,-5424000000.0,-5189000000.0,-5828000000.0,-6885000000.0,-7201000000.0,-8022000000.0
Other Assets,2094000000.0,2045000000.0,1672000000.0,2225000000.0,2308000000.0,2357000000.0,1946000000.0,2622000000.0,2649000000.0
Cash,869000000.0,937000000.0,906000000.0,831000000.0,841000000.0,933000000.0,835000000.0,2824000000.0,3055000000.0
Total Current Liabilities,16760000000.0,13263000000.0,15637000000.0,15905000000.0,17251000000.0,17562000000.0,18295000000.0,17730000000.0,19351000000.0
Other Stockholder Equity,-644000000.0,-831000000.0,-387000000.0,-536000000.0,-323000000.0,-649000000.0,-745000000.0,-640000000.0,-1005000000.0
Property Plant Equipment,1688000000.0,1630000000.0,2132000000.0,1646000000.0,1650000000.0,1717000000.0,2317000000.0,1729000000.0,1804000000.0
Total Current Assets,17482000000.0,14025000000.0,16219000000.0,16440000000.0,17727000000.0,18425000000.0,18870000000.0,18443000000.0,20281000000.0
Long Term Investments,3105000000.0,3115000000.0,2916000000.0,3154000000.0,2712000000.0,2697000000.0,2674000000.0,2696000000.0,2633000000.0
Net Tangible Assets,-21141000000.0,-19865000000.0,-19350000000.0,-19524000000.0,-19586000000.0,-18975000000.0,-19490000000.0,-18708000000.0,-18736000000.0
Net Receivables,2512000000.0,2323000000.0,2482000000.0,2617000000.0,2663000000.0,2793000000.0,2860000000.0,2911000000.0,3194000000.0
Long Term Debt,21023000000.0,20412000000.0,20029000000.0,20324000000.0,19945000000.0,19959000000.0,20416000000.0,20053000000.0,20444000000.0
Accounts Payable,400000000.0,373000000.0,437000000.0,483000000.0,479000000.0,496000000.0,593000000.0,439000000.0,545000000.0
Deferred Long Term Asset Charges,,,28000000.0,,,,42000000.0,,
Short Long Term Debt,,,136000000.0,,,,138000000.0,,
Inventory,,,348000000.0,,,,,,
