,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-59119000.0,26757000.0,94168000.0,31808000.0,19363000.0
Change To Liabilities,261305000.0,-320132000.0,-62946000.0,-80257000.0,622425000.0
Total Cashflows From Investing Activities,-567633000.0,-2114888000.0,-3768758000.0,-2270529000.0,-665292000.0
Net Borrowings,-299884000.0,248450000.0,3348087000.0,1567555000.0,-604894000.0
Total Cash From Financing Activities,-959461000.0,-97049000.0,1830962000.0,874999000.0,-2259085000.0
Change To Operating Activities,78872000.0,104088000.0,-71069000.0,-251263000.0,-48629000.0
Issuance Of Stock,471358000.0,1203981000.0,29040000.0,969759000.0,32791000.0
Net Income,387841000.0,1151703000.0,1278577000.0,612809000.0,1499706000.0
Change In Cash,-211682000.0,-25218000.0,8983000.0,503538000.0,-378105000.0
Total Cash From Operating Activities,1315412000.0,2186719000.0,1946779000.0,1899068000.0,2546272000.0
Depreciation,406335000.0,428557000.0,476535000.0,578662000.0,621701000.0
Other Cashflows From Investing Activities,-170000.0,-170000.0,-14577000.0,-106956000.0,12199000.0
Dividends Paid,-829414000.0,-1335058000.0,-1457628000.0,-1605366000.0,-1667431000.0
Change To Inventory,-202259000.0,38456000.0,-10193000.0,172316000.0,-105038000.0
Change To Account Receivables,-330521000.0,383993000.0,-19688000.0,-1297000.0,-610531000.0
Other Cashflows From Financing Activities,-301521000.0,-214422000.0,-88537000.0,-56949000.0,-19551000.0
Change To Netincome,713839000.0,400054000.0,355563000.0,868098000.0,566638000.0
Capital Expenditures,-512393000.0,-2141475000.0,-3848349000.0,-2195381000.0,-696854000.0
