,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,394300000.0,547100000.0,510900000.0,487100000.0,447500000.0
Total Liab,2136500000.0,2156200000.0,2206800000.0,2236800000.0,2288600000.0
Total Stockholder Equity,401600000.0,651000000.0,757400000.0,829400000.0,759100000.0
Minority Interest,3900000.0,3000000.0,3000000.0,3200000.0,3300000.0
Other Current Liab,33000000.0,34800000.0,12800000.0,25400000.0,11900000.0
Total Assets,2542000000.0,2810200000.0,2967200000.0,3069400000.0,3051000000.0
Common Stock,1000000.0,900000.0,900000.0,900000.0,900000.0
Other Current Assets,17900000.0,27200000.0,32600000.0,33900000.0,26900000.0
Retained Earnings,544400000.0,873600000.0,975100000.0,985600000.0,952600000.0
Other Liab,233400000.0,225900000.0,216600000.0,219600000.0,194600000.0
Good Will,761200000.0,883000000.0,873300000.0,819000000.0,803800000.0
Treasury Stock,-152900000.0,-223500000.0,-218600000.0,-157100000.0,-194400000.0
Other Assets,96300000.0,156600000.0,190300000.0,217700000.0,272700000.0
Cash,466200000.0,283800000.0,355300000.0,480400000.0,397900000.0
Total Current Liabilities,460800000.0,520800000.0,507000000.0,521500000.0,601200000.0
Deferred Long Term Asset Charges,35400000.0,84600000.0,112500000.0,126700000.0,154500000.0
Short Long Term Debt,35000000.0,35300000.0,100000.0,200000.0,12600000.0
Other Stockholder Equity,-152900000.0,-223500000.0,-218600000.0,-157100000.0,-194400000.0
Property Plant Equipment,252200000.0,276700000.0,372800000.0,386900000.0,373600000.0
Total Current Assets,1032700000.0,931600000.0,1001800000.0,1145000000.0,1117600000.0
Long Term Investments,5300000.0,15200000.0,18100000.0,13700000.0,35800000.0
Net Tangible Assets,-753900000.0,-779100000.0,-626800000.0,-476700000.0,-492200000.0
Net Receivables,308800000.0,340300000.0,344000000.0,347600000.0,312400000.0
Long Term Debt,1442300000.0,1409500000.0,1427600000.0,1429400000.0,1429500000.0
Inventory,239800000.0,280300000.0,269900000.0,283100000.0,380400000.0
Accounts Payable,188300000.0,235000000.0,221000000.0,220400000.0,259100000.0
Capital Surplus,9100000.0,,,,
