,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Change To Liabilities,169000000.0,345000000.0,1000000.0,57000000.0,787000000.0
Total Cashflows From Investing Activities,-1710000000.0,-2887000000.0,-1891000000.0,-1310000000.0,-1419000000.0
Net Borrowings,1193000000.0,856000000.0,1531000000.0,22000000.0,-838000000.0
Total Cash From Financing Activities,-1624000000.0,-1995000000.0,-47000000.0,-729000000.0,-2452000000.0
Change To Operating Activities,-172000000.0,-20000000.0,-300000000.0,-25000000.0,-321000000.0
Issuance Of Stock,309000000.0,81000000.0,58000000.0,124000000.0,97000000.0
Net Income,-497000000.0,1066000000.0,960000000.0,512000000.0,1906000000.0
Change In Cash,-974000000.0,-1962000000.0,79000000.0,238000000.0,-524000000.0
Repurchase Of Stock,-2452000000.0,-2227000000.0,-940000000.0,-105000000.0,-335000000.0
Effect Of Exchange Rate,356000000.0,1000000.0,-14000000.0,97000000.0,-65000000.0
Total Cash From Operating Activities,2004000000.0,2919000000.0,2031000000.0,2180000000.0,3412000000.0
Depreciation,1158000000.0,1293000000.0,1503000000.0,1520000000.0,1481000000.0
Other Cashflows From Investing Activities,265000000.0,246000000.0,18000000.0,26000000.0,14000000.0
Dividends Paid,-651000000.0,-685000000.0,-742000000.0,-787000000.0,-871000000.0
Change To Inventory,-170000000.0,-346000000.0,-298000000.0,423000000.0,-103000000.0
Change To Account Receivables,-225000000.0,-154000000.0,48000000.0,-274000000.0,-54000000.0
Other Cashflows From Financing Activities,-23000000.0,-20000000.0,46000000.0,17000000.0,2000000.0
Change To Netincome,1741000000.0,735000000.0,117000000.0,-33000000.0,-284000000.0
Capital Expenditures,-1804000000.0,-2310000000.0,-1987000000.0,-1377000000.0,-1637000000.0
Investments,,,,,84000000.0
