Date,Open,High,Low,Close,Adj Close,Volume
2019-12-02-00-00-00,2.35,2.44,2.3,2.44,2.44,32677500
2019-12-03-00-00-00,2.31,2.48,2.25,2.4,2.4,37865200
2019-12-04-00-00-00,2.42,2.58,2.41,2.42,2.42,46792900
2019-12-05-00-00-00,2.53,2.57,2.25,2.27,2.27,53235200
2019-12-06-00-00-00,2.32,2.34,2.2,2.26,2.26,31931900
2019-12-09-00-00-00,2.21,2.25,2.11,2.22,2.22,31542900
2019-12-10-00-00-00,2.2,2.28,2.14,2.27,2.27,25220200
2019-12-11-00-00-00,2.26,2.32,2.23,2.26,2.26,20342900
2019-12-12-00-00-00,2.3,2.33,2.26,2.27,2.27,22457900
2019-12-13-00-00-00,2.31,2.43,2.29,2.39,2.39,37228900
2019-12-16-00-00-00,2.44,2.55,2.39,2.48,2.48,36916800
2019-12-17-00-00-00,2.54,2.63,2.5,2.59,2.59,45654500
2019-12-18-00-00-00,2.58,2.67,2.54,2.63,2.63,31811100
2019-12-19-00-00-00,2.69,2.73,2.61,2.62,2.62,36301300
2019-12-20-00-00-00,2.65,2.72,2.63,2.69,2.69,50971500
2019-12-23-00-00-00,2.74,2.76,2.65,2.67,2.67,28571900
2019-12-24-00-00-00,2.63,2.63,2.45,2.53,2.53,32029800
2019-12-26-00-00-00,2.45,2.52,2.35,2.51,2.51,44173700
2019-12-27-00-00-00,2.54,2.55,2.41,2.42,2.42,37553300
2019-12-30-00-00-00,2.92,4.87,2.88,3.72,3.72,432720700
2019-12-31-00-00-00,4.15,4.42,3.82,4.02,4.02,215008600
