Date,Open,High,Low,Close,Adj Close,Volume
2019-07-01-00-00-00,2.67,2.68,2.58,2.6,2.6,19541600
2019-07-02-00-00-00,2.6,2.85,2.57,2.82,2.82,35317300
2019-07-03-00-00-00,2.93,3.29,2.9,3.13,3.13,75342400
2019-07-05-00-00-00,3.31,3.34,3.15,3.26,3.26,35914600
2019-07-08-00-00-00,3.21,3.5,3.13,3.49,3.49,40424000
2019-07-09-00-00-00,3.58,3.9,3.42,3.69,3.69,87406100
2019-07-10-00-00-00,3.95,4.0,3.6,3.68,3.68,85126100
2019-07-11-00-00-00,3.64,3.68,3.32,3.42,3.42,57070300
2019-07-12-00-00-00,3.34,3.64,3.32,3.45,3.45,39432200
2019-07-15-00-00-00,3.49,3.52,3.34,3.39,3.39,19833100
2019-07-16-00-00-00,3.4,3.45,3.26,3.3,3.3,25764600
2019-07-17-00-00-00,3.28,3.52,3.25,3.44,3.44,26705000
2019-07-18-00-00-00,3.47,3.5,3.31,3.43,3.43,17652600
2019-07-19-00-00-00,3.43,3.48,3.36,3.37,3.37,13784300
2019-07-22-00-00-00,3.38,3.45,3.31,3.38,3.38,12376900
2019-07-23-00-00-00,3.43,3.49,3.37,3.46,3.46,12462000
2019-07-24-00-00-00,3.45,3.75,3.44,3.67,3.67,38844800
2019-07-25-00-00-00,3.68,3.72,3.5,3.5,3.5,26513300
2019-07-26-00-00-00,3.56,3.62,3.5,3.51,3.51,15606300
2019-07-29-00-00-00,3.55,3.58,3.32,3.46,3.46,25890700
2019-07-30-00-00-00,3.43,3.44,3.35,3.38,3.38,14127900
2019-07-31-00-00-00,3.38,3.53,3.36,3.47,3.47,19917200
