Date,Open,High,Low,Close,Adj Close,Volume
2019-03-01-00-00-00,9.82,10.2,9.73,10.06,10.06,32409400
2019-03-04-00-00-00,10.32,10.37,9.15,9.78,9.78,43753300
2019-03-05-00-00-00,9.8,10.63,9.7,10.16,10.16,53680800
2019-03-06-00-00-00,8.26,8.72,8.0,8.01,8.01,73522700
2019-03-07-00-00-00,7.81,7.95,7.0,7.09,7.09,52469600
2019-03-08-00-00-00,7.02,7.2,6.85,7.06,7.06,32040600
2019-03-11-00-00-00,6.95,6.98,6.55,6.59,6.59,62544500
2019-03-12-00-00-00,6.62,6.64,6.37,6.39,6.39,41616000
2019-03-13-00-00-00,6.32,6.77,6.24,6.53,6.53,41727200
2019-03-14-00-00-00,6.63,6.64,6.0,6.03,6.03,58983400
2019-03-15-00-00-00,6.12,6.13,5.71,5.71,5.71,85777000
2019-03-18-00-00-00,5.69,5.95,5.44,5.75,5.75,76506100
2019-03-19-00-00-00,5.75,6.03,5.73,5.96,5.96,54509200
2019-03-20-00-00-00,6.02,6.03,5.71,5.85,5.85,39053700
2019-03-21-00-00-00,5.75,5.95,5.74,5.84,5.84,21368900
2019-03-22-00-00-00,5.8,5.87,5.6,5.62,5.62,24956500
2019-03-25-00-00-00,5.62,5.66,5.27,5.35,5.35,38993300
2019-03-26-00-00-00,5.2,5.22,4.9,4.96,4.96,67206300
2019-03-27-00-00-00,5.01,5.19,4.96,4.98,4.98,39753400
2019-03-28-00-00-00,5.04,5.17,4.93,5.01,5.01,29458100
2019-03-29-00-00-00,5.06,5.13,5.03,5.1,5.1,23595900
