Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01-00-00-00,6.0,6.78,5.96,6.62,6.62,24330900
2018-11-02-00-00-00,6.84,6.84,6.27,6.49,6.49,17988800
2018-11-05-00-00-00,6.52,6.72,6.25,6.68,6.68,13188700
2018-11-06-00-00-00,7.22,7.32,6.4,6.4,6.4,49855800
2018-11-07-00-00-00,6.42,6.88,6.15,6.74,6.74,23761800
2018-11-08-00-00-00,6.49,7.1,6.47,6.69,6.69,20510700
2018-11-09-00-00-00,6.59,6.93,6.52,6.77,6.77,12789800
2018-11-12-00-00-00,6.72,6.93,6.56,6.65,6.65,12709100
2018-11-13-00-00-00,6.69,6.9,6.58,6.78,6.78,15374100
2018-11-14-00-00-00,6.8,7.45,6.8,7.1,7.1,29585100
2018-11-15-00-00-00,7.15,7.49,7.11,7.34,7.34,17904000
2018-11-16-00-00-00,7.4,7.65,7.16,7.19,7.19,14972500
2018-11-19-00-00-00,7.38,8.21,7.28,7.84,7.84,49171800
2018-11-20-00-00-00,7.65,7.91,7.15,7.67,7.67,26923200
2018-11-21-00-00-00,7.9,8.05,7.63,7.71,7.71,13993600
2018-11-23-00-00-00,7.68,7.7,7.41,7.46,7.46,8119700
2018-11-26-00-00-00,7.61,7.63,7.16,7.37,7.37,12164900
2018-11-27-00-00-00,7.3,7.7,7.23,7.48,7.48,9084900
2018-11-28-00-00-00,7.6,8.15,7.6,8.12,8.12,22096900
2018-11-29-00-00-00,8.06,8.12,7.76,7.79,7.79,13207600
2018-11-30-00-00-00,7.8,8.0,7.68,7.71,7.71,10994700
