,2020-06-28,2020-09-27,2020-12-31,2021-04-04,2021-07-04,2021-10-03,2021-12-31,2022-04-03
Intangible Assets,2197000000.0,2162000000.0,2117000000.0,2043000000.0,2003000000.0,2022000000.0,1978000000.0,1926000000.0
Capital Surplus,3050000000.0,3082000000.0,3124000000.0,3152000000.0,3194000000.0,3236000000.0,3278000000.0,3434000000.0
Total Liab,36332000000.0,35542000000.0,35647000000.0,34623000000.0,35862000000.0,35649000000.0,32432000000.0,32862000000.0
Total Stockholder Equity,13890000000.0,14716000000.0,15661000000.0,15340000000.0,15321000000.0,15721000000.0,17641000000.0,18014000000.0
Other Current Liab,8286000000.0,8173000000.0,8028000000.0,7523000000.0,7708000000.0,7794000000.0,7889000000.0,8090000000.0
Total Assets,50222000000.0,50258000000.0,51308000000.0,49963000000.0,51183000000.0,51370000000.0,50073000000.0,50876000000.0
Common Stock,482000000.0,482000000.0,482000000.0,482000000.0,482000000.0,482000000.0,482000000.0,482000000.0
Other Current Assets,939000000.0,988000000.0,1789000000.0,1731000000.0,1649000000.0,1516000000.0,1505000000.0,1436000000.0
Retained Earnings,32294000000.0,32812000000.0,33498000000.0,33869000000.0,34273000000.0,34800000000.0,35420000000.0,35800000000.0
Other Liab,8144000000.0,8293000000.0,8284000000.0,8414000000.0,8316000000.0,8249000000.0,6621000000.0,6989000000.0
Good Will,19718000000.0,19889000000.0,20053000000.0,19972000000.0,20021000000.0,20092000000.0,20098000000.0,20114000000.0
Treasury Stock,-21936000000.0,-21660000000.0,-21443000000.0,-22163000000.0,-22628000000.0,-22797000000.0,-21539000000.0,-21702000000.0
Other Assets,2451000000.0,2479000000.0,834000000.0,2450000000.0,2444000000.0,2375000000.0,1017000000.0,2592000000.0
Cash,2300000000.0,1469000000.0,2824000000.0,1811000000.0,2950000000.0,3139000000.0,1603000000.0,2907000000.0
Total Current Liabilities,16606000000.0,16120000000.0,15964000000.0,15153000000.0,14981000000.0,14604000000.0,13978000000.0,14036000000.0
Deferred Long Term Asset Charges,35000000.0,34000000.0,37000000.0,38000000.0,35000000.0,39000000.0,41000000.0,41000000.0
Short Long Term Debt,2878000000.0,3394000000.0,3003000000.0,3186000000.0,821000000.0,183000000.0,1005000000.0,1005000000.0
Other Stockholder Equity,-4127000000.0,-3855000000.0,-3550000000.0,-3578000000.0,-3447000000.0,-3521000000.0,-1920000000.0,-1865000000.0
Property Plant Equipment,4721000000.0,4863000000.0,6761000000.0,5090000000.0,5135000000.0,5195000000.0,6993000000.0,5450000000.0
Total Current Assets,21135000000.0,20865000000.0,21543000000.0,20408000000.0,21580000000.0,21686000000.0,19987000000.0,20794000000.0
Net Tangible Assets,-8025000000.0,-7335000000.0,-6509000000.0,-6675000000.0,-6703000000.0,-6393000000.0,-4435000000.0,-4026000000.0
Net Receivables,11230000000.0,12006000000.0,11185000000.0,11178000000.0,11178000000.0,11380000000.0,11539000000.0,10903000000.0
Long Term Debt,10470000000.0,9978000000.0,9995000000.0,9995000000.0,11485000000.0,11485000000.0,10490000000.0,10491000000.0
Inventory,6666000000.0,6402000000.0,5745000000.0,5688000000.0,5803000000.0,5651000000.0,5340000000.0,5548000000.0
Accounts Payable,2383000000.0,2613000000.0,2952000000.0,2736000000.0,2595000000.0,2682000000.0,3167000000.0,3190000000.0
