Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1984-05-01-00-00-00,0.0,0.64,0.62,0.63,2300800,0.0,0.0
1984-05-02-00-00-00,0.0,0.64,0.64,0.64,2368000,0.0,0.0
1984-05-03-00-00-00,0.0,0.64,0.64,0.64,204800,0.0,0.0
1984-05-04-00-00-00,0.0,0.64,0.61,0.62,1708800,0.0,0.0
1984-05-07-00-00-00,0.0,0.63,0.62,0.62,1334400,0.0,0.0
1984-05-08-00-00-00,0.0,0.62,0.62,0.62,1260800,0.0,0.0
1984-05-09-00-00-00,0.0,0.62,0.61,0.61,1241600,0.0,0.0
1984-05-10-00-00-00,0.0,0.62,0.61,0.61,323200,0.0,0.0
1984-05-11-00-00-00,0.0,0.61,0.6,0.6,579200,0.0,0.0
1984-05-14-00-00-00,0.0,0.6,0.59,0.59,1558400,0.0,0.0
1984-05-15-00-00-00,0.0,0.59,0.58,0.58,3136000,0.0,0.0
1984-05-16-00-00-00,0.0,0.58,0.57,0.58,1446400,0.0,0.0
1984-05-17-00-00-00,0.0,0.58,0.57,0.58,896000,0.0,0.0
1984-05-18-00-00-00,0.0,0.58,0.57,0.57,1446400,0.0,0.0
1984-05-21-00-00-00,0.0,0.57,0.55,0.55,636800,0.0,0.0
1984-05-22-00-00-00,0.0,0.56,0.55,0.55,3856000,0.0,0.0
1984-05-23-00-00-00,0.0,0.55,0.55,0.55,4227200,0.0,0.0
1984-05-24-00-00-00,0.0,0.55,0.54,0.54,979200,0.0,0.0
1984-05-25-00-00-00,0.0,0.54,0.53,0.53,633600,0.0,0.0
1984-05-29-00-00-00,0.0,0.54,0.52,0.52,1187200,0.0,0.0
1984-05-30-00-00-00,0.0,0.52,0.51,0.52,2243200,0.0,0.0
1984-05-31-00-00-00,0.0,0.53,0.51,0.53,1196800,0.0,0.0
