,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,22442000.0,65372000.0,301651000.0,286613000.0,607170000.0
Total Liab,208689000.0,500953000.0,1135718000.0,1662065000.0,3203190000.0
Total Stockholder Equity,396894000.0,400898000.0,406634000.0,742424000.0,628619000.0
Other Current Liab,55656000.0,32475000.0,100700000.0,278038000.0,257045000.0
Total Assets,605583000.0,901851000.0,1542352000.0,2404489000.0,3831809000.0
Common Stock,122000.0,120000.0,119000.0,126000.0,628619000.0
Other Current Assets,44658000.0,21072000.0,49786000.0,146806000.0,220206000.0
Other Liab,102097000.0,110310000.0,86131000.0,82921000.0,201901000.0
Good Will,38541000.0,37482000.0,138731000.0,140810000.0,1371064000.0
Other Assets,6061000.0,29312000.0,24778000.0,10297000.0,151978000.0
Cash,315442000.0,366985000.0,443293000.0,1244099000.0,780196000.0
Total Current Liabilities,102477000.0,112062000.0,188528000.0,454664000.0,615588000.0
Deferred Long Term Asset Charges,159000.0,23464000.0,14257000.0,115000.0,95863000.0
Property Plant Equipment,99275000.0,89396000.0,66811000.0,32894000.0,275062000.0
Total Current Assets,439264000.0,680289000.0,921038000.0,1894781000.0,1341501000.0
Long Term Investments,,,89343000.0,39094000.0,85034000.0
Net Tangible Assets,335911000.0,298044000.0,-33748000.0,315001000.0,-1349615000.0
Short Term Investments,25108000.0,257302000.0,373959000.0,425119000.0,204416000.0
Net Receivables,33677000.0,12244000.0,15386000.0,22605000.0,27266000.0
Long Term Debt,,276486000.0,785126000.0,1062299000.0,2275418000.0
Accounts Payable,13622000.0,26545000.0,26324000.0,40883000.0,28007000.0
Capital Surplus,499441000.0,562033000.0,642628000.0,883166000.0,
Retained Earnings,-96290000.0,-153442000.0,-227414000.0,-146819000.0,
Treasury Stock,-6379000.0,-7813000.0,-8699000.0,5951000.0,
Other Stockholder Equity,-6379000.0,-7813000.0,-8699000.0,5951000.0,
