,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,74992000.0,-229343000.0,-200723000.0,-3389000.0,172112000.0
Change To Liabilities,3271000.0,14695000.0,-762000.0,17862000.0,0.0
Total Cashflows From Investing Activities,61836000.0,-285393000.0,-488373000.0,-11379000.0,-1557969000.0
Net Borrowings,-13681000.0,328779000.0,639167000.0,503621000.0,947236000.0
Total Cash From Financing Activities,6555000.0,144006000.0,359607000.0,119282000.0,452749000.0
Change To Operating Activities,5874000.0,27436000.0,23412000.0,128875000.0,23883000.0
Issuance Of Stock,33838000.0,18253000.0,9791000.0,25319000.0,22706000.0
Net Income,81800000.0,77491000.0,95894000.0,349246000.0,493507000.0
Change In Cash,133850000.0,51543000.0,76308000.0,800806000.0,-463903000.0
Repurchase Of Stock,-16718000.0,-158712000.0,-209532000.0,-316369000.0,-420941000.0
Effect Of Exchange Rate,-3642000.0,-5995000.0,-1846000.0,13947000.0,-10234000.0
Total Cash From Operating Activities,69101000.0,198925000.0,206920000.0,678956000.0,651551000.0
Depreciation,18997000.0,17242000.0,25531000.0,25489000.0,74267000.0
Other Cashflows From Financing Activities,3116000.0,-44314000.0,-79819000.0,-93289000.0,-96252000.0
Change To Netincome,-40678000.0,34155000.0,50995000.0,144573000.0,56175000.0
Capital Expenditures,-3948000.0,-36513000.0,-9491000.0,-2325000.0,-13185000.0
Change To Account Receivables,-8826000.0,17215000.0,-12656000.0,-22540000.0,
