Date,Open,High,Low,Close,Adj Close,Volume
2018-11-01-00-00-00,6.6,7.29,6.46,7.2,7.2,31642800
2018-11-02-00-00-00,7.1,7.18,6.66,6.82,6.82,26902700
2018-11-05-00-00-00,6.9,6.94,6.7,6.9,6.9,14674800
2018-11-06-00-00-00,6.86,7.2,6.85,7.09,7.09,15681600
2018-11-07-00-00-00,7.09,7.29,7.08,7.2,7.2,14356500
2018-11-08-00-00-00,7.15,7.225,6.99,7.02,7.02,10764700
2018-11-09-00-00-00,6.9,6.96,6.66,6.79,6.79,14369900
2018-11-12-00-00-00,6.75,6.87,6.467,6.65,6.65,15064800
2018-11-13-00-00-00,6.73,6.755,6.45,6.71,6.71,10896300
2018-11-14-00-00-00,6.45,6.69,6.39,6.48,6.48,15690500
2018-11-15-00-00-00,6.42,6.87,6.42,6.82,6.82,12623700
2018-11-16-00-00-00,6.77,6.8,6.28,6.49,6.49,19479300
2018-11-19-00-00-00,6.41,6.44,6.02,6.05,6.05,20800600
2018-11-20-00-00-00,5.86,6.226,5.8,6.09,6.09,18838900
2018-11-21-00-00-00,6.21,6.48,6.17,6.35,6.35,15437400
2018-11-23-00-00-00,6.28,6.43,6.175,6.2,6.2,5271200
2018-11-26-00-00-00,6.27,6.52,6.24,6.5,6.5,10384500
2018-11-27-00-00-00,6.47,6.53,6.31,6.4,6.4,12720100
2018-11-28-00-00-00,6.49,6.54,6.27,6.51,6.51,10049300
2018-11-29-00-00-00,6.47,6.54,6.33,6.4,6.4,9346700
2018-11-30-00-00-00,6.4,6.54,6.31,6.51,6.51,10397800
