Date,Open,High,Low,Close,Adj Close,Volume
2018-06-01-00-00-00,11.71,11.96,11.21,11.63,11.63,46870900
2018-06-04-00-00-00,11.81,12.4,11.7,12.32,12.32,50689600
2018-06-05-00-00-00,12.41,12.98,12.3,12.93,12.93,47019000
2018-06-06-00-00-00,13.33,13.65,12.9,13.13,13.13,49269000
2018-06-07-00-00-00,13.03,13.05,12.37,12.73,12.73,38066400
2018-06-08-00-00-00,12.56,13.35,12.42,13.08,13.08,34598300
2018-06-11-00-00-00,13.11,13.24,12.92,13.17,13.17,19680200
2018-06-12-00-00-00,13.21,13.95,13.14,13.42,13.42,38903700
2018-06-13-00-00-00,13.56,14.055,13.53,13.62,13.62,34414400
2018-06-14-00-00-00,13.71,13.99,13.63,13.87,13.87,30680700
2018-06-15-00-00-00,13.72,14.17,13.72,14.02,14.02,27423200
2018-06-18-00-00-00,14.04,14.47,13.68,14.05,14.05,34045600
2018-06-19-00-00-00,13.61,13.61,12.66,13.31,13.31,59696100
2018-06-20-00-00-00,12.85,13.09,12.69,12.8,12.8,32770600
2018-06-21-00-00-00,12.75,13.42,12.71,13.24,13.24,25279400
2018-06-22-00-00-00,13.25,13.3,12.94,13.2,13.2,13551700
2018-06-25-00-00-00,13.01,13.2,12.9,13.1,13.1,12363100
2018-06-26-00-00-00,13.11,13.22,12.93,13.0,13.0,12985400
2018-06-27-00-00-00,13.04,13.54,12.81,12.82,12.82,21567100
2018-06-28-00-00-00,12.8,13.41,12.8,13.4,13.4,18033100
2018-06-29-00-00-00,13.41,13.57,13.09,13.09,13.09,13972300
