,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,1034085000.0,1045878000.0,1052105000.0,1059046000.0,1072386000.0
Capital Surplus,4150628000.0,4238170000.0,4397511000.0,4537982000.0,4652620000.0
Total Liab,895800000.0,915990000.0,979071000.0,1041856000.0,1237833000.0
Total Stockholder Equity,3895212000.0,3610901000.0,4171281000.0,5160860000.0,6566951000.0
Other Current Liab,55551000.0,54769000.0,59970000.0,71509000.0,73861000.0
Total Assets,4791012000.0,4526891000.0,5150352000.0,6202716000.0,7804784000.0
Common Stock,3146000.0,3155000.0,3182000.0,3193000.0,3200000.0
Other Current Assets,138819000.0,38874000.0,29689000.0,24802000.0,33892000.0
Retained Earnings,2928226000.0,3914645000.0,5022480000.0,6432074000.0,7809549000.0
Other Liab,335449000.0,314845000.0,292323000.0,274502000.0,255327000.0
Good Will,1331643000.0,1331643000.0,1331643000.0,1331643000.0,1331643000.0
Treasury Stock,-3186788000.0,-4545069000.0,-5251892000.0,-5812389000.0,-5898418000.0
Other Assets,106265000.0,100249000.0,107408000.0,289371000.0,280916000.0
Cash,528622000.0,637513000.0,797957000.0,1180413000.0,1326462000.0
Total Current Liabilities,560351000.0,601145000.0,661097000.0,749988000.0,965076000.0
Deferred Long Term Asset Charges,92333000.0,85687000.0,84777000.0,241650000.0,225221000.0
Other Stockholder Equity,-16659000.0,-32864000.0,-32387000.0,3034000.0,-69165000.0
Property Plant Equipment,230276000.0,243051000.0,329982000.0,337410000.0,336910000.0
Total Current Assets,2086377000.0,1804170000.0,2316309000.0,3140955000.0,4682110000.0
Long Term Investments,2366000.0,1900000.0,12905000.0,44291000.0,100819000.0
Net Tangible Assets,1529484000.0,1233380000.0,1787533000.0,2770171000.0,4162922000.0
Short Term Investments,672933000.0,320650000.0,533063000.0,881354000.0,1749727000.0
Net Receivables,449381000.0,484519000.0,540001000.0,665943000.0,896004000.0
Inventory,255745000.0,277705000.0,360731000.0,333085000.0,593357000.0
Accounts Payable,245910000.0,248760000.0,274045000.0,296800000.0,404263000.0
