,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-190800000.0,315600000.0,-135100000.0,-244600000.0,-176100000.0
Change To Liabilities,333600000.0,528900000.0,-27600000.0,-53600000.0,0.0
Total Cashflows From Investing Activities,-1964600000.0,-1930700000.0,-2207400000.0,-1875800000.0,-1362700000.0
Net Borrowings,125200000.0,1210500000.0,1271400000.0,-580300000.0,-210900000.0
Total Cash From Financing Activities,-393800000.0,71100000.0,83400000.0,-1808500000.0,-882900000.0
Issuance Of Stock,39300000.0,19300000.0,60800000.0,53700000.0,37500000.0
Net Income,1675200000.0,2195100000.0,2387900000.0,1298400000.0,1852100000.0
Change In Cash,449000000.0,1071200000.0,739200000.0,-635500000.0,-111300000.0
Repurchase Of Stock,-354400000.0,-354400000.0,-110200000.0,-42100000.0,-1500000.0
Effect Of Exchange Rate,91600000.0,-61500000.0,2900000.0,61600000.0,-52400000.0
Total Cash From Operating Activities,2715800000.0,2992300000.0,2860300000.0,2987200000.0,2186700000.0
Depreciation,1107500000.0,1054100000.0,471900000.0,397100000.0,903300000.0
Dividends Paid,-287300000.0,-804300000.0,-1138600000.0,-443280000.0,-708000000.0
Change To Account Receivables,-465700000.0,-811400000.0,-592500000.0,993000000.0,-239000000.0
Change To Netincome,-178600000.0,-19800000.0,77100000.0,-136200000.0,-329700000.0
Capital Expenditures,-1846600000.0,-1952300000.0,-1970800000.0,-1638400000.0,-1632800000.0
Change To Operating Activities,393700000.0,378100000.0,-86500000.0,-115200000.0,
Other Cashflows From Investing Activities,5200000.0,-1900000.0,1100000.0,17300000.0,
Change To Inventory,-149900000.0,-332700000.0,24600000.0,-48200000.0,
