Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-01-00-00-00,4.98,4.98,4.84,4.88,2520743,0.0,0.0
1986-04-02-00-00-00,4.87,4.92,4.86,4.9,1489034,0.0,0.0
1986-04-03-00-00-00,4.93,4.93,4.86,4.88,1624134,0.0,0.0
1986-04-04-00-00-00,4.86,4.91,4.85,4.91,2934434,0.0,0.0
1986-04-07-00-00-00,4.92,4.96,4.88,4.92,1593506,0.0,0.0
1986-04-08-00-00-00,4.96,4.98,4.92,4.97,1372395,0.0,0.0
1986-04-09-00-00-00,4.99,5.0,4.94,4.98,3437911,0.0,0.0
1986-04-10-00-00-00,5.0,5.0,4.97,5.0,1215059,0.0,0.0
1986-04-11-00-00-00,5.03,5.04,4.97,4.97,2256418,0.0,0.0
1986-04-14-00-00-00,4.98,4.98,4.93,4.97,1070729,0.0,0.0
1986-04-15-00-00-00,4.97,4.97,4.85,4.87,2360470,0.0,0.0
1986-04-16-00-00-00,4.91,4.92,4.86,4.91,3145895,0.0,0.0
1986-04-17-00-00-00,4.93,4.97,4.88,4.92,3307427,0.0,0.0
1986-04-18-00-00-00,4.96,4.97,4.9,4.93,2181316,0.0,0.0
1986-04-21-00-00-00,4.93,4.96,4.92,4.92,1750003,0.0,0.0
1986-04-22-00-00-00,4.96,4.96,4.92,4.94,2577385,0.0,0.0
1986-04-23-00-00-00,4.94,4.94,4.91,4.92,1777695,0.0,0.0
1986-04-24-00-00-00,4.96,4.96,4.92,4.94,2004679,0.0,0.0
1986-04-25-00-00-00,4.96,5.0,4.96,4.99,1877971,0.0,0.0
1986-04-28-00-00-00,5.04,5.14,4.98,5.04,3262114,0.0,0.0
1986-04-29-00-00-00,5.06,5.1,4.97,5.02,2237957,0.0,0.0
1986-04-30-00-00-00,5.05,5.15,4.99,4.99,4531297,0.0,0.0
