,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,278343000.0,183872000.0,145464000.0,118952000.0,456395000.0
Capital Surplus,6152764000.0,6117254000.0,5765233000.0,5766511000.0,9591871000.0
Total Liab,6225436000.0,5564365000.0,6051017000.0,5928460000.0,8335537000.0
Total Stockholder Equity,5394203000.0,5333761000.0,4864872000.0,5608024000.0,9899369000.0
Minority Interest,144046000.0,100931000.0,81958000.0,77994000.0,224273000.0
Deferred Long Term Liab,155472000.0,156155000.0,150330000.0,141567000.0,148461000.0
Other Current Liab,128892000.0,130262000.0,126274000.0,5366000.0,5366000.0
Total Assets,11763726000.0,10999100000.0,10997867000.0,11614498000.0,18459199000.0
Common Stock,4256000.0,4214000.0,4318000.0,4325000.0,6167000.0
Retained Earnings,,,,,299115000.0
Other Liab,431915000.0,385328000.0,346183000.0,324538000.0,487642000.0
Treasury Stock,-762817000.0,-787707000.0,-904679000.0,-162812000.0,2216000.0
Other Assets,420017000.0,424230000.0,219235000.0,237044000.0,315104000.0
Cash,238513000.0,143581000.0,123947000.0,293188000.0,334663000.0
Total Current Liabilities,314594000.0,305165000.0,296356000.0,151823000.0,240071000.0
Deferred Long Term Asset Charges,15175000.0,13375000.0,13084000.0,13015000.0,6139000.0
Other Stockholder Equity,-762817000.0,-787707000.0,-904679000.0,-162812000.0,2216000.0
Property Plant Equipment,9899986000.0,9273599000.0,9368461000.0,9331278000.0,14757707000.0
Total Current Assets,450670000.0,345309000.0,342636000.0,512436000.0,589340000.0
Long Term Investments,714710000.0,772090000.0,922071000.0,1414788000.0,2340653000.0
Net Tangible Assets,5115860000.0,5149889000.0,4719408000.0,5489072000.0,9442974000.0
Net Receivables,189757000.0,184528000.0,218689000.0,219248000.0,254677000.0
Long Term Debt,5478927000.0,4873872000.0,5315767000.0,5355480000.0,7475702000.0
Accounts Payable,185702000.0,174903000.0,170082000.0,146457000.0,220308000.0
Other Current Assets,22400000.0,17200000.0,,,
