,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,107800000.0,22700000.0,-3800000.0,-18400000.0,-8600000.0
Change To Liabilities,140500000.0,48800000.0,-60200000.0,204300000.0,131700000.0
Total Cashflows From Investing Activities,-380200000.0,-441800000.0,-1228800000.0,-333500000.0,-1887500000.0
Net Borrowings,528400000.0,11900000.0,58300000.0,151400000.0,635800000.0
Total Cash From Financing Activities,-140100000.0,-1070100000.0,-648400000.0,-516600000.0,-145200000.0
Change To Operating Activities,115900000.0,-75400000.0,-28300000.0,68100000.0,31400000.0
Issuance Of Stock,184100000.0,130700000.0,246100000.0,385700000.0,288500000.0
Net Income,650500000.0,1205000000.0,1155000000.0,1203400000.0,1590800000.0
Change In Cash,684500000.0,-439800000.0,-388100000.0,810800000.0,-504900000.0
Repurchase Of Stock,-618000000.0,-935200000.0,-601700000.0,-641300000.0,-661700000.0
Effect Of Exchange Rate,60600000.0,-40600000.0,-13200000.0,68900000.0,-12300000.0
Total Cash From Operating Activities,1144200000.0,1112700000.0,1502300000.0,1592000000.0,1540100000.0
Depreciation,226800000.0,299700000.0,312100000.0,308100000.0,395600000.0
Other Cashflows From Investing Activities,-600000.0,-600000.0,-600000.0,-600000.0,703200000.0
Dividends Paid,-205000000.0,-253700000.0,-279500000.0,-297600000.0,-346700000.0
Change To Inventory,-100400000.0,-173300000.0,-3400000.0,-102000000.0,-263000000.0
Change To Account Receivables,-146500000.0,-237900000.0,117300000.0,-146300000.0,-398400000.0
Other Cashflows From Financing Activities,-29600000.0,-23800000.0,-71600000.0,-114800000.0,-61100000.0
Change To Netincome,246200000.0,55500000.0,101500000.0,111200000.0,58900000.0
Capital Expenditures,-226600000.0,-310600000.0,-295000000.0,-276800000.0,-360400000.0
