,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,-50000000.0,-16000000.0,-10000000.0,-2000000.0,20000000.0
Change To Liabilities,268000000.0,62000000.0,133000000.0,186000000.0,265000000.0
Total Cashflows From Investing Activities,-1252000000.0,-2048000000.0,-1111000000.0,-626000000.0,-729000000.0
Net Borrowings,779000000.0,255000000.0,42000000.0,-411000000.0,-53000000.0
Total Cash From Financing Activities,456000000.0,-555000000.0,-649000000.0,1613000000.0,-191000000.0
Change To Operating Activities,-295000000.0,-139000000.0,-242000000.0,220000000.0,-75000000.0
Net Income,1355000000.0,1067000000.0,990000000.0,1804000000.0,590000000.0
Change In Cash,758000000.0,-1029000000.0,-139000000.0,2424000000.0,286000000.0
Repurchase Of Stock,-416000000.0,-534000000.0,-454000000.0,-90000000.0,-45000000.0
Effect Of Exchange Rate,86000000.0,-54000000.0,-3000000.0,24000000.0,-16000000.0
Total Cash From Operating Activities,1468000000.0,1628000000.0,1624000000.0,1413000000.0,1222000000.0
Depreciation,537000000.0,642000000.0,706000000.0,754000000.0,771000000.0
Other Cashflows From Investing Activities,-187000000.0,-2000000.0,-1000000.0,-1000000.0,-17000000.0
Dividends Paid,-310000000.0,-233000000.0,-226000000.0,-88000000.0,-63000000.0
Change To Inventory,-224000000.0,-120000000.0,8000000.0,-8000000.0,-710000000.0
Change To Account Receivables,-287000000.0,55000000.0,-74000000.0,-243000000.0,37000000.0
Other Cashflows From Financing Activities,403000000.0,-43000000.0,-11000000.0,-28000000.0,-30000000.0
Change To Netincome,107000000.0,54000000.0,97000000.0,-1309000000.0,336000000.0
Capital Expenditures,-698000000.0,-846000000.0,-781000000.0,-584000000.0,-611000000.0
Issuance Of Stock,1115000000.0,1115000000.0,1115000000.0,1115000000.0,
