,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Intangible Assets,6591000000.0,5951000000.0,5514000000.0,5205000000.0,4943000000.0
Capital Surplus,10780000000.0,10898000000.0,11046000000.0,11092000000.0,10774000000.0
Total Liab,14613000000.0,15595000000.0,16988000000.0,18284000000.0,18647000000.0
Total Stockholder Equity,7995000000.0,6714000000.0,6003000000.0,6001000000.0,6042000000.0
Other Current Liab,1775000000.0,1981000000.0,2215000000.0,2557000000.0,2965000000.0
Total Assets,22857000000.0,22549000000.0,23251000000.0,24564000000.0,24689000000.0
Common Stock,2000000.0,3000000.0,3000000.0,3000000.0,3000000.0
Other Current Assets,259000000.0,322000000.0,451000000.0,563000000.0,521000000.0
Retained Earnings,538000000.0,807000000.0,998000000.0,1277000000.0,2243000000.0
Other Liab,1326000000.0,1140000000.0,1072000000.0,915000000.0,858000000.0
Good Will,11850000000.0,11800000000.0,12159000000.0,12654000000.0,13301000000.0
Treasury Stock,-3325000000.0,-4994000000.0,-6044000000.0,-6371000000.0,-6978000000.0
Other Assets,343000000.0,344000000.0,346000000.0,500000000.0,611000000.0
Cash,959000000.0,891000000.0,837000000.0,1814000000.0,1366000000.0
Total Current Liabilities,3156000000.0,3534000000.0,3945000000.0,4558000000.0,5241000000.0
Deferred Long Term Asset Charges,109000000.0,109000000.0,119000000.0,114000000.0,124000000.0
Short Long Term Debt,103000000.0,100000000.0,100000000.0,149000000.0,91000000.0
Other Stockholder Equity,49000000.0,-224000000.0,-311000000.0,-205000000.0,-406000000.0
Property Plant Equipment,440000000.0,434000000.0,954000000.0,953000000.0,903000000.0
Total Current Assets,3554000000.0,3874000000.0,4126000000.0,5090000000.0,4763000000.0
Long Term Investments,79000000.0,146000000.0,152000000.0,162000000.0,168000000.0
Net Tangible Assets,-10446000000.0,-11037000000.0,-11670000000.0,-11858000000.0,-12202000000.0
Short Term Investments,46000000.0,47000000.0,62000000.0,88000000.0,111000000.0
Net Receivables,2144000000.0,2463000000.0,2638000000.0,2466000000.0,2609000000.0
Long Term Debt,10131000000.0,10921000000.0,11575000000.0,12440000000.0,12058000000.0
Accounts Payable,322000000.0,437000000.0,575000000.0,581000000.0,621000000.0
Minority Interest,249000000.0,240000000.0,260000000.0,279000000.0,
