,2017-12-31,2018-12-31,2019-12-31,2020-12-31,2021-12-31
Investments,167000000.0,-144000000.0,64000000.0,-1000000.0,-33000000.0
Change To Liabilities,181000000.0,-300000000.0,-64000000.0,694000000.0,1919000000.0
Total Cashflows From Investing Activities,7291000000.0,6582000000.0,5259000000.0,4465000000.0,-2669000000.0
Net Borrowings,382000000.0,989000000.0,301000000.0,492000000.0,-290000000.0
Total Cash From Financing Activities,-1028000000.0,187000000.0,-660000000.0,-423000000.0,-1118000000.0
Change To Operating Activities,-7978000000.0,-7006000000.0,-7940000000.0,-3634000000.0,4152000000.0
Net Income,1595000000.0,1810000000.0,1379000000.0,1772000000.0,2709000000.0
Change In Cash,297000000.0,1985000000.0,-853000000.0,1656000000.0,2808000000.0
Repurchase Of Stock,-750000000.0,-77000000.0,-150000000.0,-133000000.0,
Total Cash From Operating Activities,-5966000000.0,-4784000000.0,-5452000000.0,-2386000000.0,6595000000.0
Depreciation,924000000.0,941000000.0,993000000.0,976000000.0,996000000.0
Other Cashflows From Investing Activities,-12000000.0,3000000.0,-5000000.0,-27000000.0,-148000000.0
Dividends Paid,-730000000.0,-758000000.0,-789000000.0,-809000000.0,-834000000.0
Change To Inventory,-137000000.0,226000000.0,-21000000.0,-2426000000.0,-2839000000.0
Change To Account Receivables,73000000.0,-376000000.0,287000000.0,-149000000.0,-578000000.0
Other Cashflows From Financing Activities,70000000.0,33000000.0,-22000000.0,27000000.0,6000000.0
Change To Netincome,-624000000.0,-79000000.0,-86000000.0,381000000.0,236000000.0
Capital Expenditures,-1049000000.0,-842000000.0,-828000000.0,-823000000.0,-1169000000.0
